id,fen,moves,rating,themes
W7qUl,r7/p3b1k1/2pp1p2/2P1p1n1/2B1P3/3Q1Nq1/PP6/2R2R1K w - - 5 35,f3g5 a8h8 g5h3 h8h3,1671,mate matein2 middlegame short
2H95J,6k1/2p5/p2b3N/1p1Pp1p1/1P5p/q2BK3/8/5R2 b - - 1 44,g8g7 f1f7 g7h8 f7h7,1834,endgame mate matein2 operamate short vukovicmate
XAq7w,2Q2bk1/2B4p/3p4/1BpPp2n/4P3/8/6PN/4q1K1 w - - 1 35,b5f1 e1e3 g1h1 h5g3,1673,mate matein2 middlegame short
H1PrF,8/6k1/6p1/P4p2/5K2/1r4P1/3R4/8 w - - 0 43,d2a2 g7f6 g3g4 g6g5,1776,endgame master mate matein2 rookendgame short
ph1l1,5b2/k1p4p/pp2p1r1/4P3/B1P5/8/PP3PbP/R2Q1RK1 w - - 0 21,a4c2 g2e4 d1g4 g6g4,1887,discoveredattack discoveredcheck kingsideattack mate matein2 middlegame pillsburysmate short
LSdtV,8/4Q1R1/q1p4p/p1p1p1bP/4P1k1/2P5/PP6/1K6 w - - 2 36,e7e5 a6d3 b1a1 d3d1,1726,backrankmate endgame mate matein2 short
OyzTF,3q2k1/p1R2pp1/1p1P2p1/r7/2Q5/1P5P/6P1/7K b - - 4 38,d8d6 c4f7 g8h8 f7g7,1637,endgame mate matein2 short
8CM8J,6k1/1pp5/3p2B1/p1nP4/2PQ4/4br1b/PP3r2/4R1K1 w - - 0 28,e1e3 f2g2 g1h1 f3f1,1668,fork mate matein2 middlegame short
7XCPY,6r1/7p/8/2bpk3/1P1Np3/2P2p1n/P4P1P/3R1R1K w - - 0 37,b4c5 g8g1 f1g1 h3f2,1861,deflection endgame master mate matein2 sacrifice short
MfasT,6rk/ppR3rp/3p4/3qnpNQ/4P3/7P/PP3P2/5R1K b - - 0 29,f5e4 h5h7 g7h7 c7h7,1817,mate matein2 middlegame sacrifice short xrayattack
0oZMI,5rk1/ppq1R1pp/8/3p2B1/6b1/1B1Q2n1/PP1N2Pb/7K w - - 2 20,h1h2 g3f1 h2g1 c7h2,1602,discoveredcheck doublecheck mate matein2 middlegame short
tGJF9,3R2Q1/p3q1p1/2pr2kp/5p2/7P/8/PP3PP1/6K1 w - - 1 30,d8e8 d6d1 g1h2 e7h4,1673,endgame mate matein2 short
21dkp,8/1p3Rp1/pPk1pp2/P4n2/2PNKP2/6r1/8/8 b - - 3 42,f5d4 f7c7 c6d6 c4c5,1864,endgame mate matein2 short
WJc8j,7r/8/2kR1R2/p3p1p1/PpP1P3/1r6/5K2/8 b - - 0 46,c6c5 d6d5 c5c4 f6c6,1809,endgame mate matein2 rookendgame short
sL0iI,r4rk1/1p3Rpp/p2Q4/7n/2B1P1b1/2N5/PqPR2PP/7K b - - 0 17,f8f7 d6d8 a8d8 d2d8,1686,kingsideattack mate matein2 middlegame pin sacrifice short
3cAl8,r3r1k1/2pbn3/p2pqR1p/1p5Q/4P3/3PP3/PPP3PP/5RK1 b - - 0 20,e6g4 h5f7 g8h8 f6h6,1769,kingsideattack mate matein2 middlegame short
3kdq6,r2r4/p3kR2/1p2pn1Q/2p4p/3P4/2PB1q2/P1P2PRP/7K b - - 0 22,e7f7 h6g7 f7e8 d3g6,1766,mate matein2 middlegame short
ksnwh,r4r1k/pbpp2pB/np2p3/3PP1q1/2PN1n2/2P5/P1Q3PP/R1B2RK1 w - - 3 17,c2e4 f4h3 g1h1 f8f1,1722,deflection discoveredattack kingsideattack mate matein2 middlegame pin short
avHdL,5R2/p4p2/4p1kp/6pN/4n1P1/8/r4P1P/6K1 b - - 2 43,e4f2 f8g8 g6h7 h5f6,1893,cornermate endgame mate matein2 short
h8lMC,r5k1/p1q3pp/b3N3/3p1r2/6Q1/2N3n1/PPP3Pb/R1B1R2K w - - 1 26,h1h2 g3f1 h2g1 c7h2,1803,discoveredcheck doublecheck mate matein2 middlegame short
Q3fE7,4r2k/1rp2ppp/p2p1n2/4pPBP/1p2P3/2PP4/qP1Q1P2/2K3RR w - - 0 21,g5f6 a2a1 c1c2 b4b3,1860,mate matein2 middlegame queensideattack short
KS0Nm,6R1/7p/5kp1/3B4/3b2P1/6BP/3n1PK1/r7 w - - 11 37,f2f4 a1g1 g2h2 d2f1,1694,endgame mate matein2 short
IEwHb,5rk1/6pp/p7/1p1p2q1/1PpQ4/P1P1P1Pb/2B4P/4R1K1 w - - 1 30,d4h4 g5e3 e1e3 f8f1,1795,endgame kingsideattack mate matein2 operamate sacrifice short
J2I2y,8/2p2rk1/1p2R3/6p1/1PR3P1/P5K1/7P/3r4 w - - 9 45,e6e5 d1g1 g3h3 f7f3,1822,endgame mate matein2 rookendgame short
bscUe,4r2k/pp1q3p/3p3B/3PbRQ1/2Pp4/6P1/PP5K/8 b - - 0 32,e8g8 g5g8 h8g8 f5f8,1732,attraction endgame mate matein2 sacrifice short
NSyIo,r5rk/pb1p1p1p/5PnQ/qp3R2/8/1B6/PP4PP/2R4K b - - 0 23,a5b6 h6h7 h8h7 f5h5,1885,attraction kingsideattack mate matein2 middlegame sacrifice short
0QUlF,r5k1/5p2/p6q/npQ2P2/6n1/2P1R3/PPB2PP1/6K1 w - - 3 31,e3g3 h6c1 c2d1 c1d1,1842,fork mate matein2 middlegame short
BrGaF,8/2Q2p1k/2P2Rb1/7p/7r/5R2/3q1KP1/8 w - - 5 51,f2g3 h4g4 g3h3 d2g2,1610,endgame mate matein2 short trianglemate
OItLV,r4r2/5n2/pQ2R3/8/2kp3q/1P6/P4P1P/2K5 b - - 0 48,c4d3 e6e3 d4e3 b6e3,1733,endgame mate matein2 sacrifice short xrayattack
hLw9o,8/5P2/2k5/4R3/2p4P/1p2R1P1/1r1rB3/1K6 w - - 0 42,b1c1 d2c2 c1d1 b2b1,1727,endgame mate matein2 short
fARzU,5r2/2q2pk1/5Qn1/2p1PR1p/7P/1P1p4/6PK/4r3 b - - 1 33,g7h6 f5h5 h6h5 f6g5,1786,attraction endgame mate matein2 sacrifice short
9xA69,7k/1p5p/p5p1/4p3/3n3q/1P1P3P/1P2r1P1/2Q2RK1 b - - 1 27,h4g3 c1c8 h8g7 c8f8,1607,endgame mate matein2 short
ATgQ8,1rbq1rk1/4ppnp/3p4/p1p3PN/1p1bB3/3P4/PPP4Q/R1B2R1K b - - 7 25,c8b7 h5f6 e7f6 h2h7,1844,discoveredattack kingsideattack mate matein2 opening sacrifice short
9OoJa,6k1/ppp2ppp/3n4/q5Nb/3n4/P1P5/3BrPPP/R1QB2K1 w - - 0 21,c3d4 e2e1 d2e1 a5e1,1686,kingsideattack mate matein2 middlegame sacrifice short xrayattack
yL1Yw,8/pQ5p/1b3p1k/6BP/4P3/5B2/q2r1PP1/5bK1 b - - 0 34,h6g5 b7g7 g5f4 g7f6,1685,deflection endgame mate matein2 short
0vVdQ,6rk/pR3Q2/P6p/3pP2N/7P/4n1P1/4qPK1/8 w - - 6 46,g2h3 e2f1 h3h2 e3g4,1689,endgame master mate matein2 short
j3szR,2r4k/p3Npp1/8/4p3/2Pb4/3Q2P1/Pq1p3P/R2R3K w - - 6 33,e7c8 b2b7 d3f3 b7f3,1673,endgame fork mate matein2 short
CG6ys,rnb1k2r/ppp2pp1/3p4/2b5/2PN2Pq/2N3p1/PP2PPB1/R1BQ1RK1 w kq - 1 11,d4f3 g3f2 f1f2 h4f2,1883,advancedpawn kingsideattack mate matein2 opening short
X42IQ,2r1r1k1/bb6/5PPP/1pnP3Q/2p1pq2/8/1P3P2/1B2R1K1 b - - 2 36,c5d3 h6h7 g8h8 g6g7,1876,advancedpawn kingsideattack mate matein2 middlegame short
JD0Op,3r2k1/6pp/4R3/4P3/8/1p6/1P1K2PP/rB1R4 w - - 5 28,d2c1 a1b1 c1b1 d8d1,1865,attraction deflection endgame mate matein2 short
6s7K0,r4r2/pp3p1k/2p2Bpb/4P2P/2P5/1P2q3/P5Q1/6RK b - - 0 30,g6h5 g2c2 e3e4 c2e4,1897,mate matein2 middlegame short
Lij3D,8/2k5/8/3pp1p1/r2n1bBp/3K3P/PB3PP1/3R4 w - - 0 48,a2a3 e5e4 d3c3 a4c4,1619,endgame master mate matein2 pillsburysmate short
1iaLj,5r1k/pR6/7p/2P1b3/8/2P1B1rP/PP3p2/5R1K w - - 5 42,e3d4 g3h3 h1g2 h3h2,1687,endgame mate matein2 operamate short
sWhcn,5r1k/1p5p/p4P2/4p3/4P1Q1/2P4R/P3K1Pb/6q1 b - - 0 35,f8g8 h3h7 h8h7 g4h5,1635,attraction endgame mate matein2 sacrifice short
L9lbQ,6R1/5p1p/6pk/p2R4/5rP1/7P/r4P2/6K1 b - - 5 37,f4f2 d5h5 g6h5 g4g5,1840,endgame mate matein2 rookendgame sacrifice short
UNSAZ,r6k/pp3r1p/3b2p1/4p1B1/3n1P2/P1Q5/1P4PP/5RK1 w - - 0 23,f4e5 d4e2 g1h1 f7f1,1674,backrankmate deflection fork mate matein2 middlegame short
j3OW4,3q2k1/Qp3ppp/6r1/8/4N3/5P2/PP1r3P/R4RK1 w - - 1 23,g1h1 d2h2 h1h2 d8h4,1613,attraction mate matein2 middlegame sacrifice short
4Whbv,r1bqk2r/ppp2pp1/2p4p/2b5/4n2B/2NP4/PPP2PPP/R2QKB1R w KQkq - 0 9,h4d8 c5f2 e1e2 c8g4,1636,attackingf2f7 mate matein2 opening short
wOS8J,2Q5/1pB1kpp1/4p3/2bn1q2/1np5/6P1/PP3P1P/2KRR3 w - - 3 22,e1e2 b4a2 c1d2 c5b4,1685,mate matein2 middlegame queensideattack short
fpRxp,r1kQ4/pp3pp1/3b3p/1B6/8/2N2P1q/PP3P1P/R3R1K1 b - - 0 23,c8d8 e1e8 d8c7 c3d5,1608,mate matein2 middlegame short
HePpo,1rbk1b1r/1pqnp1pp/p2NQ3/8/B4B2/8/PPP2PPP/RN4K1 b - - 0 14,e7d6 f4g5 d7f6 e6e8,1661,mate matein2 middlegame pin short
UW7Wd,8/1p2R1k1/2p3p1/2Bb2N1/5P2/6PP/7K/3q4 b - - 8 48,g7f6 g5h7 f6f5 e7e5,1766,endgame master mate matein2 short
2cVGz,2kr1N2/pp3Q2/6p1/4p2q/3pbK2/1Bn1P2P/P1P2PP1/2R4R w - - 0 26,f4g3 h5g5 g3h2 g5g2,1884,epaulettemate mate matein2 middlegame short
Vo6vK,8/k1p1P1qp/1p6/8/p1B5/7P/P1nr4/1KQ1R3 w - - 3 34,c1d2 c2a3 b1c1 g7a1,1782,endgame fork master mate matein2 short
BpNPZ,2rn1bk1/pp4p1/4p3/3pN1qr/3P2N1/2P4P/PP3P2/1K4RR b - - 1 30,g5d2 g4f6 g8h8 e5g6,1846,kingsideattack mate matein2 middlegame pin short
4dTca,4r1k1/5ppn/8/1q6/2Rp2P1/P4PQ1/1B3P1P/6K1 w - - 1 28,c4b4 e8e1 g1g2 b5f1,1726,endgame mate matein2 short
rjCXJ,1R6/1P3p2/4p3/3pP1Np/3P1k1P/1r4pK/6P1/8 w - - 2 42,g5f7 b3b1 f7g5 b1h1,1813,endgame mate matein2 short
Dsm9i,r4r1k/pp4bp/1qp3pn/4Nn2/2Q1P3/2BP4/PP2BP2/R3K2R b KQ - 0 22,f5d6 e5g6 h7g6 h1h6,1798,kingsideattack master mate matein2 middlegame pin short
5jKag,5rk1/ppB3p1/2p3pp/2q5/2b5/2P1R3/PPP1Q1PP/4R1K1 w - - 3 23,e2g4 c5e3 e1e3 f8f1,1805,kingsideattack mate matein2 middlegame operamate sacrifice short
ByPEq,r5kb/4Np1p/p4Pp1/1p2r1q1/8/5Q2/PP4P1/R3R1K1 b - - 1 27,e5e7 f3a8 e7e8 a8e8,1804,hangingpiece mate matein2 middlegame short
bnmmS,5Q2/1p4pk/3p3b/3Pp2K/P3q1PP/1p6/8/1R6 w - - 0 38,f8f5 g7g6 f5g6 e4g6,1783,endgame fork mate matein2 short xrayattack
Vg0Hw,8/3Q2pp/5pk1/4p3/6PP/1q6/p4P1K/8 b - - 0 38,b3f3 d7e8 g6h6 e8h5,1716,endgame master mate matein2 queenendgame short
kYcb2,8/2Q5/4b3/3pkp2/8/8/P1PK4/1r5r b - - 12 46,e5d4 c7c3 d4e4 c3e3,1742,endgame mate matein2 short swallowstailmate
pTeU5,r2q2k1/pp1b2b1/4p1Q1/2p3NR/2P3P1/8/PP3P2/1K6 b - - 0 27,d8f6 h5h8 g8h8 g6h7,1605,attraction mate matein2 middlegame pin sacrifice short
oqGYR,2b5/p3k3/5rB1/4p1Q1/8/8/Pq3PPP/3R2K1 w - - 2 30,d1e1 b2f2 g1h1 f2e1,1849,backrankmate endgame fork mate matein2 short
428tl,6rk/7p/3p4/2pPp3/4P2N/P1Nn1P1n/1P1Q3P/7K w - - 3 32,d2g2 d3f2 g2f2 h3f2,1604,cornermate endgame mate matein2 short
XEFwJ,2k3r1/1pRr4/p5q1/4Qb1p/5B2/1P3P2/P5PP/4nBK1 b - - 0 31,c8d8 c7c8 d8c8 e5b8,1678,attraction mate matein2 middlegame sacrifice short
9aQgq,r1bn1b1r/1p1kpppp/p7/1N2p3/2B1n3/4BN2/PP3PPP/R2R2K1 b - - 1 12,e4d6 f3e5 d7e8 b5c7,1700,mate matein2 middlegame short
Ql9K4,8/4r1pp/pkP2p2/PP1Rn3/1K6/6P1/8/8 b - - 0 39,b6a7 b5b6 a7b8 d5d8,1681,endgame mate matein2 short
FR0IP,4r1k1/p5pp/1q3n2/3P4/1bp2N2/2Nn1P2/PP3QPP/R1B4K w - - 3 19,f2b6 e8e1 b6g1 d3f2,1603,kingsideattack master mate matein2 middlegame pin short smotheredmate
KsQ2F,r4r1k/2Q3pp/1p6/pP1PN3/P1P5/4R2b/5q1P/4R2K w - - 0 32,e1g1 f2g1 h1g1 f8f1,1768,attraction mate matein2 middlegame operamate sacrifice short
EiHT2,3r1r2/2k4p/pN2pbpP/1bP1p3/1P2P3/2B5/2B5/R3K2R w KQ - 0 31,a1d1 f6h4 h1h4 f8f1,1650,clearance mate matein2 middlegame operamate sacrifice short
Fm6Di,8/p5p1/3pp1kp/1Q2P1n1/3P4/2P3P1/PP4KP/4qN2 w - - 3 32,e5d6 e1e4 g2g1 g5h3,1677,endgame mate matein2 short
SOPaX,3r3k/p2P2pp/1r2P1P1/5N1P/2p5/P1P2Q2/qP1R2P1/2K1R3 w - - 1 41,f3f2 a2a1 c1c2 b6b2,1602,mate matein2 middlegame queensideattack short
Qb3oD,2r1r3/8/5qpR/p5kR/1p3pP1/1P1Q4/1PP5/1K6 b - - 1 35,g6h5 h6h5 g5g4 d3h3,1650,endgame mate matein2 short trianglemate
84vid,2b2r2/1pk4p/p1p5/4r1n1/PP1R4/2N3P1/7P/4R2K w - - 0 28,e1e5 f8f1 h1g2 c8h3,1866,endgame mate matein2 short
PZma2,r6r/1b3N2/2q1P1pp/p3Qp1k/2p3P1/2P5/5P1P/4R1K1 b - - 0 37,h5g4 e5g3 g4h5 g3h3,1606,mate matein2 middlegame short
4GAQ3,2rq1rk1/pb1pnp2/1pn2B2/8/2B1P3/8/PP2QPPP/2KR3R b - - 0 17,d8c7 e2g4 e7g6 g4g6,1619,kingsideattack mate matein2 middlegame pin short
gUb1Z,1k3r1r/R5pp/2pN4/8/8/2P1B1P1/R4PKP/3q4 b - - 2 32,d1d6 a7a8 b8c7 a2a7,1887,endgame mate matein2 pillsburysmate short
wgUAT,8/1p2n3/1knQN3/p2p1q2/P7/1P2p3/2P3P1/6K1 b - - 1 45,e3e2 d6c5 b6a6 e6c7,1695,endgame mate matein2 short
kMu1O,q3r1k1/p1p3pp/8/5p2/3p2n1/3P2NP/PPP3b1/R1B2Q1K w - - 0 20,f1g2 e8e1 g3f1 e1f1,1799,kingsideattack mate matein2 middlegame pin short
IgvEW,8/4k2p/1pR3pr/4p2q/P3Q3/3PP1P1/5P2/6K1 w - - 10 39,c6b6 h5d1 g1g2 d1h1,1782,endgame mate matein2 short
oZ36V,2r5/pp1Q1kpp/4p3/5N2/4p3/1Pq1P1P1/P4K1P/8 b - - 3 31,f7f6 d7g7 f6f5 g3g4,1828,endgame master mate matein2 sacrifice short
eiX5r,k2r3r/pp3ppp/8/2N2Q2/3n1B1q/5P2/PP2BP1P/R4K1R w - - 1 21,f5f7 h4h3 f1e1 d4c2,1750,cornermate mate matein2 middlegame short
wmjjO,6k1/1N5p/1b4p1/4N2n/P1R1P3/1P5P/6PK/3r4 w - - 3 37,g2g4 d1d2 h2h1 h5g3,1765,cornermate endgame mate matein2 short
tDS2q,4k2r/3qpp1p/b2pN1pB/1NpPb1P1/rpP1P3/5Q1P/8/5RK1 b k - 2 22,f7e6 f3f8 h8f8 f1f8,1679,mate matein2 middlegame operamate sacrifice short
0AJSg,6rk/Q2R4/1K2p3/p2bP3/5PP1/2P3B1/Pq6/8 w - - 1 42,b6a6 d5c4 a6a5 b2b5,1816,endgame mate matein2 short
R1Ib0,r6R/1p1k1Pp1/1pp3P1/8/p2QP3/P7/KP6/5qr1 b - - 8 41,d7e6 h8e8 a8e8 f7e8q,1620,advancedpawn collinearmove endgame mate matein2 promotion short
PGMhf,5k2/1p1Q3R/3p1p2/p1b5/P7/4n1r1/1PP5/6K1 w - - 0 39,g1h2 e3f1 h2h1 g3g1,1735,endgame mate matein2 operamate short vukovicmate
7JYrS,7R/8/5kp1/p2R1p2/P4P2/1P2PK2/r1r5/8 w - - 1 38,e3e4 c2c3 d5d3 c3d3,1709,endgame mate matein2 rookendgame short
AHhAw,5r2/6Bk/8/7N/4b2p/5r2/PP3P1P/R6K w - - 1 29,g7f8 f3g3 f2f3 e4f3,1772,discoveredattack discoveredcheck endgame master mate matein2 morphysmate short
LRhdt,r2q3r/ppp1n2p/3kBQ2/2b1p1p1/4P3/3P4/PPn2PPP/R4RK1 b - - 0 15,h8f8 e6f7 d6d7 f6e6,1695,discoveredattack discoveredcheck mate matein2 middlegame short
THHNh,8/1p3b1p/6pQ/6k1/4P1N1/2P3P1/q6P/6K1 b - - 5 35,g5g4 h6f4 g4h5 f4h4,1880,endgame mate matein2 short
Znr5V,1k3r2/2p5/1p2Q3/2b1p1p1/3r4/P2P2P1/4PPBq/2R1RK2 w - - 3 28,e6c6 f8f2 f1f2 d4f4,1887,attraction discoveredcheck doublecheck epaulettemate mate matein2 middlegame pillsburysmate sacrifice short
PeZIh,r2q2rk/pp3p1p/3b1PpQ/2pPp1PP/4B3/8/PP3P2/R4K1R b - - 0 23,d6f8 h6h7 h8h7 h5g6,1769,attraction discoveredcheck doublecheck kingsideattack mate matein2 middlegame sacrifice short
fiSWS,rn2kb1r/2Nq1ppp/p2p4/2n1pQB1/1p6/1B6/PPP2PPP/R3K2R b KQkq - 4 13,d7c7 b3f7 c7f7 f5c8,1618,attackingf2f7 master mate matein2 middlegame sacrifice short
iQsls,3rRk1r/p5pp/2Q5/2pq4/8/5N2/PP3PPP/6K1 b - - 6 26,f8f7 f3g5 d5g5 c6e6,1806,endgame mate matein2 sacrifice short trianglemate
MPiZc,r3r1k1/ppp2ppp/5q2/2bP3Q/2P5/8/PP3PPP/RNB2RK1 w - - 3 15,b1c3 f6f2 f1f2 e8e1,1641,kingsideattack mate matein2 middlegame pin sacrifice short
w3Uzn,6k1/pppq2pp/5r2/2Q2b2/2PP2P1/B7/P3r2P/R4RK1 b - - 0 19,f5e4 c5f8 f6f8 f1f8,1777,kingsideattack mate matein2 middlegame operamate sacrifice short xrayattack
gM8K5,6k1/Bp4p1/7p/5p2/2P2PbP/8/PP3Q1P/3q2K1 w - - 0 32,g1g2 g4h3 g2h3 d1g4,1642,attraction endgame mate matein2 sacrifice short
UBgR4,2R2R2/r5p1/6k1/7p/5P1P/r7/4K3/8 b - - 4 39,a3h3 f4f5 g6h7 f8h8,1641,endgame mate matein2 rookendgame short
ZWIUU,5Bk1/1b3p2/5Pp1/pp6/2p5/P3pBqP/1P1rQ1P1/R4RK1 w - - 2 29,e2e3 d2g2 f3g2 g3g2,1731,kingsideattack mate matein2 middlegame short
m0w9k,r1b1qb1r/ppp1p1k1/1nnpP1pp/6N1/8/1P3Q2/PBPP1PPP/RN2K2R b KQ - 1 11,g7g8 f3f7 e8f7 e6f7,1666,advancedpawn kingsideattack mate matein2 opening short
qVqXs,8/p5bk/1p2P1pp/8/2pPQ3/2P2KB1/PP5P/5q2 w - - 7 40,f3g4 h6h5 g4g5 g7f6,1690,endgame mate matein2 short
CwV0w,2k2R1r/ppp1n3/8/3p4/3P2N1/2P3pr/PP4K1/5R2 b - - 5 27,c8d7 g4e5 d7e6 f8f6,1607,endgame epaulettemate mate matein2 short
sImK6,4r1k1/Qp3ppp/p7/8/P3q2n/3N3P/1PP2P2/R4RK1 w - - 1 25,f2f3 e4g6 g1h1 g6g2,1845,mate matein2 middlegame short
PWnN7,2k1r3/8/1Q4P1/p2qrp2/8/4p3/PP3P2/5KRR w - - 0 35,h1h7 e3e2 f1e1 d5d1,1601,advancedpawn endgame mate matein2 short
H7Jw1,r1b2b1r/pp1nq2p/4QnPk/2p5/2BP4/8/PPP2PP1/RNB1K2R b KQ - 0 12,h6g7 c1h6 g7g6 c4d3,1740,mate matein2 opening short
hYuCd,3kr3/3b4/3Qp2q/1p6/1P3R2/PB4pP/6P1/6K1 w - - 2 43,f4d4 h6e3 g1f1 e3f2,1868,endgame fork mate matein2 short
HbeRD,2kr4/2pn2R1/1p3p2/p2Q4/P1NpP1K1/1P1q3P/6P1/8 b - - 1 34,d7b8 c4b6 c7b6 d5b7,1625,endgame mate matein2 queensideattack sacrifice short
KtssT,2kr3r/2p3q1/4p3/BPbPPp2/8/6Pp/2B1QP2/R4RK1 w - - 1 29,d5e6 g7g3 g1h1 g3g2,1749,mate matein2 middlegame pin short
u4Enz,4r1r1/pp3R1k/3p2bp/3Q4/2P5/2B5/4q1PP/7K b - - 0 28,g6f7 d5f7 g8g7 f7g7,1664,endgame mate matein2 short
pu8sU,8/6kp/4pp2/1R2n3/1N6/5nPP/P2r1R2/6K1 w - - 3 35,g1f1 d2d1 f1g2 d1g1,1606,endgame master mate matein2 short
ZSxuL,4Q3/kb6/p3N3/1p2P2p/n6b/P1P4B/2Pr1qPP/3R1R1K w - - 13 30,e6d4 b7g2 h3g2 f2g2,1707,fork mate matein2 middlegame short
WH440,2k1r3/pp3bpp/2p2p2/q7/1b1rp1PB/7P/P1Q1NPB1/KRR5 w - - 0 22,e2d4 b4c3 b1b2 a5a2,1806,fork mate matein2 middlegame pin short
1Yc8V,2kr3r/ppp4p/3b2p1/3Pnp2/2B1nq2/1PN4P/PB2QPP1/R4RK1 w - - 3 17,c3e4 e5f3 g1h1 f4h2,1826,kingsideattack mate matein2 middlegame short
9CcLM,8/1R3pkp/3b2p1/3Bn3/7B/P1r4P/5PP1/6K1 w - - 0 42,b7b6 c3c1 g1h2 e5g4,1668,discoveredcheck doublecheck endgame mate matein2 short
eoVWu,r2qr1k1/pb4b1/2pP2Q1/4p1N1/2p1P3/P1N5/1P2KP2/7R b - - 2 31,d8f6 h1h8 g8h8 g6h7,1629,attraction kingsideattack mate matein2 middlegame pin sacrifice short
DlZHg,2r2r1k/1p5p/5b1N/3Pp3/4P3/P2qpP2/1P4QP/K5R1 b - - 9 44,e3e2 g2g8 f8g8 h6f7,1688,mate matein2 middlegame sacrifice short
F9WEb,2r1k2r/1bq1Ppb1/pp4p1/4n1N1/2B4P/8/PPPQ1PP1/2KRR3 b k - 2 19,e5c4 d2d8 c8d8 e7d8q,1631,advancedpawn discoveredcheck doublecheck mate matein2 middlegame promotion short
ubBHL,N6k/pp5p/7p/3pp3/2n5/PKP4P/1P2r3/R5R1 w - - 0 32,a1f1 e2b2 b3a4 b7b5,1643,endgame mate matein2 short
duOZz,r2qk2r/1b2np1p/p2pp1p1/1pp5/4NB2/P2P1Q1P/BbP2PP1/1R2K2R b Kkq - 1 14,b2a3 e4f6 e8f8 f4h6,1833,mate matein2 middlegame short
Mtvgn,rnb3k1/ppp1q3/3p1RBQ/8/8/2p5/PPP3PP/4b2K b - - 0 18,e1d2 f6f8 e7f8 h6h7,1853,fork mate matein2 middlegame sacrifice short
vIeKv,5rk1/pq3p2/2rR3p/6B1/8/6QP/b4PP1/4R1K1 b - - 0 25,c6d6 g5f6 g8h7 g3g7,1676,discoveredattack discoveredcheck mate matein2 middlegame short
GpsRd,r5k1/5pp1/6qp/8/b7/6P1/1PBQ1P1P/K2R4 w - - 0 34,c2g6 a4c2 d2a5 a8a5,1715,discoveredattack discoveredcheck endgame mate matein2 pillsburysmate short
dBfOU,4rrk1/2p4p/2np1qpR/1p6/p7/P1P4Q/1PP2PP1/2K4R b - - 5 20,f6f2 h6g6 h7g6 h3h7,1701,clearance kingsideattack mate matein2 middlegame sacrifice short
OggJ7,1r3rk1/p1pN1ppp/B5q1/3b2n1/3P4/1P2P3/P4PPP/R1Q2RK1 w - - 7 23,d7f8 g5h3 g1h1 g6g2,1647,discoveredattack kingsideattack mate matein2 middlegame pin short
RvEYF,5rk1/pp4b1/4b2p/1P1p2p1/P2Pp3/4P1Pn/1BRQ2BP/4Nq1K w - - 5 27,g2f1 f8f1 h1g2 f1g1,1820,kingsideattack mate matein2 middlegame short
iS9OM,2n1k3/2K4N/4P1p1/p5B1/P7/1p6/1P6/4r3 b - - 5 44,c8e7 h7f6 e8f8 g5h6,1714,endgame mate matein2 short
2kbOF,2r2rk1/1p4pp/1b6/5BN1/7N/pP6/Pq3PPP/2R2RK1 b - - 0 23,c8c1 f5h7 g8h8 h4g6,1623,mate matein2 middlegame short
pLV8o,1r3rk1/3RQppp/p7/4P3/8/7q/5P2/2R3K1 b - - 3 32,b8b3 e7f8 g8f8 c1c8,1627,attraction endgame mate matein2 sacrifice short
7xqD1,r5k1/6pp/p1n1p2r/1pNp1p2/3PnP2/P3P2P/1P2BqP1/R1BQR1K1 w - - 1 25,g1h1 h6h3 g2h3 e4g3,1656,kingsideattack mate matein2 middlegame sacrifice short
V1cWN,r1b2rk1/pp3ppp/1qp5/6bQ/3P4/1BN5/PP3PPP/R3R1K1 b - - 3 14,g5h6 h5f7 f8f7 e1e8,1761,kingsideattack mate matein2 middlegame pin sacrifice short
HnTrz,2kr1b1r/p1p1n3/Ppn2p2/4p1p1/2N5/1P1q1PP1/1BQ4P/2R1R1KB b - - 1 19,c6b4 c4b6 c8b8 c2c7,1636,discoveredattack mate matein2 middlegame pin queensideattack short
f7pxk,r5k1/1p1nqpbp/2n3P1/8/3p2P1/1P1P1N2/1BPQ1PB1/r1KR3R w - - 1 21,b2a1 a8a1 c1b2 e7a3,1778,mate matein2 middlegame queensideattack short trianglemate
O3Rli,2k2r1r/p1p1R3/1p6/3PR2p/2P5/2P3KP/PP1Q1PP1/7q w - - 1 29,d5d6 h5h4 g3g4 h1g2,1765,deflection endgame mate matein2 short
knZLB,2bk3r/2p5/1p3rq1/pBpPR1BQ/P3P3/2P5/6P1/6K1 b - - 0 29,h8h5 g5f6 g6f6 e5e8,1660,mate matein2 middlegame operamate short
UkcDG,3Q4/pp3pk1/1n4pq/P4p2/2P5/1P3NK1/5PP1/8 w - - 0 31,a5b6 f5f4 g3g4 f7f5,1663,endgame mate matein2 short
rhAvg,2r2rkq/1b3p1n/4p2Q/ppp4N/5P2/2PP4/PP4PP/5RK1 b - - 2 24,f7f5 h6g6 h8g7 g6g7,1801,kingsideattack mate matein2 middlegame short
vkTOk,4r1k1/3n1p2/5Pb1/p2p2QP/8/P2p1PP1/2q1N3/4KB1R w K - 0 29,h5g6 e8e2 f1e2 c2e2,1684,master mate matein2 middlegame short
z9Ghc,6r1/pR3Qp1/1ppN1p2/3n2k1/1P3r1p/P6K/6PP/8 w - - 4 38,f7g8 f4f3 g2f3 d5f4,1610,endgame mate matein2 sacrifice short
