id,fen,moves,rating,themes
9d9DB,r6r/pp1q1pk1/2np1p2/4pN1Q/8/2PP3P/P4P2/R4RK1 b - - 5 21,g7g8 h5g4 g8f8 g4g7 f8e8 g7h8,1572,fork long mate matein3 middlegame
daFue,5r2/p4p1k/3p1Qp1/1p2p3/4P1N1/P2q4/2p3PP/5R1K b - - 5 28,d3d1 f6h4 h7g8 g4f6 g8g7 h4h7,1368,endgame long mate matein3
bo0Ef,4r1k1/pp3ppp/1b6/P4Q2/1Pp5/2P1q1PB/3r3P/R4R1K b - - 2 27,e3e2 f5f7 g8h8 f7f8 e8f8 f1f8,1447,backrankmate long mate matein3 middlegame sacrifice
j7rDh,5r2/pp3rk1/8/3QP3/2p1B3/2P1P3/PP6/R2KNq2 w - - 4 28,e5e6 f1e1 d1e1 f7f1 e1e2 f8f2,1390,attraction blindswinemate exposedking long mate matein3 middlegame sacrifice
MaVFm,r2r4/p3bpk1/1p2p1Rp/n1q5/8/3Q3P/P4PP1/1B1R2K1 b - - 0 24,g7f8 g6g8 f8g8 d3h7 g8f8 h7h8,1468,attraction long mate matein3 middlegame sacrifice
jDpou,2k1r3/ppp2Q2/6p1/7p/4p1PK/4qB1P/P7/3R4 b - - 0 31,e4f3 f7d7 c8b8 d7d8 e8d8 d1d8,1317,backrankmate endgame long mate matein3 sacrifice
1uamH,r4rk1/1b3ppp/pq2p3/1p2P1N1/2p2P2/2P5/P1Q1BnPP/R1B2R1K w - - 5 18,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1315,discoveredcheck doublecheck kingsideattack long mate matein3 middlegame pin sacrifice smotheredmate
CjSV3,4r1k1/pp3pp1/2pP2p1/3n2B1/1P6/6Q1/P1q1rPPP/R2R2K1 w - - 8 26,d6d7 c2d1 a1d1 e2e1 d1e1 e8e1,1526,backrankmate long mate matein3 middlegame sacrifice
FYPAn,2kq3r/bp1b1R2/p1n1p3/7r/P3P1p1/1NN3B1/1PPQ2PP/3R3K w - - 2 22,f7d7 h5h2 g3h2 h8h2 h1h2 d8h4,1530,attraction kingsideattack long mate matein3 middlegame sacrifice
RiLMc,4r1k1/ppp3pp/3p4/3P4/2B1q3/2P1r3/PP3QPP/5R1K b - - 2 23,e4c4 f2f7 g8h8 f7f8 e8f8 f1f8,1305,backrankmate endgame long mate matein3 sacrifice
utQlT,4brk1/p1b5/2p1p1pQ/5q1p/1P1PN3/P3P2P/1B4P1/R5K1 w - - 4 27,e4g5 f5f2 g1h1 f2f1 a1f1 f8f1,1505,fork long mate matein3 middlegame pillsburysmate sacrifice
rYh57,1r1r4/p1p1k2p/2B3p1/8/8/2b1P3/P1R2PPP/3R2K1 w - - 7 27,d1d8 b8b1 c2c1 b1c1 d8d1 c1d1,1348,backrankmate endgame long mate matein3
C4mdB,1r3rk1/1Q1b2p1/2nb1q2/p6p/3Pp3/8/1PN2PPP/R1B1RBK1 w - - 0 24,b7d7 f6f2 g1h1 f2f1 e1f1 f8f1,1367,deflection fork long mate matein3 middlegame
bePWO,6k1/R5p1/6K1/2B5/p5Pp/6bP/2r5/8 b - - 7 32,c2c5 a7a8 g3b8 a8b8 c5c8 b8c8,1448,endgame long mate matein3
tzeKm,1k1r4/pp3p1p/4b1p1/4P3/5P2/q1QB4/P5PP/2R4K b - - 5 25,d8d3 c3c7 b8a8 c7c8 e6c8 c1c8,1395,backrankmate endgame long mate matein3 sacrifice
Olx7Y,r1b5/ppQ1p3/4p1p1/2k5/3pB3/8/P1P1KPP1/q7 b - - 3 23,c5b5 e4d3 b5a4 c7c4 a4a3 c4b3,1501,endgame long master mate matein3
HR8wg,2N1nk2/1p1R2pp/2p1Pp2/1p3r2/8/7P/6P1/7K b - - 1 31,f5e5 d7f7 f8g8 c8e7 g8h8 f7f8,1527,backrankmate endgame long mate matein3
ou9xf,2r2k2/p4prp/1p1p1Q2/8/6q1/P4b2/1P3PPP/R3RBK1 b - - 0 24,f3g2 f6e7 f8g8 e7e8 c8e8 e1e8,1514,backrankmate long mate matein3 middlegame sacrifice
HroQu,8/1Q2k1p1/3b1n1p/4p3/4P2P/5qPK/8/5B2 b - - 1 61,e7e6 f1c4 f6d5 c4d5 e6f6 b7f7,1467,endgame long mate matein3
PXqVB,r5k1/ppp2ppp/4r3/3p4/4nP2/3Nb3/PPP1B1PP/RN3R1K w - - 4 21,f4f5 e4g3 h2g3 e6h6 e2h5 h6h5,1516,kingsideattack long mate matein3 middlegame pillsburysmate sacrifice
3Bnwc,3r2k1/b2Q2pp/pqn2p2/8/1P6/P4N2/5PPP/R1B2RK1 w - - 1 21,d7g4 b6f2 f1f2 d8d1 f3e1 d1e1,1510,kingsideattack long mate matein3 middlegame pin sacrifice
h5Km4,7k/1p1B3p/4p3/3pPp2/3P1QpP/r1P2bP1/4qP2/5RK1 w - - 0 37,d7e6 e2f1 g1f1 a3a1 f4c1 a1c1,1366,attraction endgame long mate matein3 pillsburysmate sacrifice
AhErs,2r3nk/5R2/p2q3p/1P2p1pP/3nP1b1/P1N3P1/BPpN1Q2/2K5 b - - 0 29,c8c3 f7h7 h8h7 f2f7 h7h8 f7g8,1577,attraction exposedking kingsideattack long mate matein3 middlegame sacrifice
0Sskx,4rr1k/p1pp3p/1p4p1/3Q4/2P4q/8/PP2RPPP/R5K1 w - - 5 19,a1e1 h4f2 e2f2 e8e1 f2f1 e1f1,1583,deflection endgame kingsideattack long mate matein3 sacrifice
H4AiH,4Q3/p1p2rk1/1p1p2pp/3P4/4P3/2P1n2K/PP5P/8 w - - 0 37,e4e5 f7f3 h3h4 g6g5 h4h5 f3h3,1518,endgame exposedking long mate matein3
ZtsOq,2r4k/p2b1p1p/1pn1pPrR/3p1pP1/P4P2/2R5/3B4/6K1 b - - 2 33,c8g8 h6h7 h8h7 c3h3 g6h6 h3h6,1356,attraction kingsideattack long mate matein3 middlegame sacrifice
JmbPO,r1r3k1/4p2p/2qpb1p1/6P1/3QPP2/Pp6/1P5R/1KNR4 w - - 0 29,h2h7 c6c2 b1a1 c2c1 d1c1 c8c1,1414,deflection long mate matein3 middlegame queensideattack
h3vXZ,1r6/4ppk1/p5pp/qr6/2pP2PP/2P2P2/PPb5/KR1Q3R w - - 0 28,d1c2 a5a2 a1a2 b5a5 c2a4 a5a4,1389,attraction endgame long master mate matein3 sacrifice
pOfEy,3RQbk1/p4p1p/1q4p1/8/5Nn1/1P6/PB4PP/6K1 w - - 5 30,g1h1 g4f2 h1g1 f2h3 g1f1 b6f2,1468,discoveredcheck doublecheck long mate matein3 middlegame
eu6qm,1k1r4/ppp5/5pp1/3p3r/5PQ1/4q3/PP4PP/R4R1K w - - 4 20,g4g6 h5h2 h1h2 d8h8 g6h5 h8h5,1405,attraction endgame long mate matein3 sacrifice
eEiyR,5r1k/rb3Nbp/pq1p2p1/1p1Q1p2/PB3P2/8/6PP/2R1R2K b - - 2 25,h8g8 f7h6 g8h8 d5g8 f8g8 h6f7,1394,discoveredcheck doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate
PExgN,r7/2R5/4pk1p/4b1pq/1P2Qn2/P7/5PPP/5BK1 w - - 1 30,e4a8 f4e2 f1e2 h5h2 g1f1 h2h1,1447,endgame long mate matein3 sacrifice
QHooG,r1nk4/1p3Q2/3R4/pN2p1q1/P7/1P6/1KP3pp/8 b - - 0 38,c8d6 f7c7 d8e8 b5d6 e8f8 c7f7,1423,endgame exposedking fork intermezzo long mate matein3
k7gSy,1R6/4B1k1/6pp/7n/1pB3K1/5P2/6r1/8 w - - 2 40,g4h3 h5f4 h3h4 g6g5 e7g5 h6g5,1491,endgame exposedking long mate matein3
wXgbB,4nk2/pp3ppp/8/1N1p1q2/3P2b1/3P4/PP1B1PPP/4R1K1 b - - 3 24,f5d3 d2b4 e8d6 b4d6 f8g8 e1e8,1485,backrankmate endgame long mate matein3
fn4If,r4r1k/1b3Npp/p1q1Qpn1/1p6/3P4/2P4P/5RP1/5RK1 b - - 2 29,h8g8 f7h6 g8h8 e6g8 f8g8 h6f7,1331,discoveredcheck doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate
M2JSO,7k/5p1p/4bp2/1p6/p2N2P1/r6P/4R1PK/8 b - - 1 36,e6c4 e2e8 h8g7 d4f5 g7g6 e8g8,1314,endgame long mate matein3
FzC7t,5rk1/5pp1/r6p/3B4/4PQ2/2q2P2/p2R2PP/R6K w - - 2 40,d2a2 c3a1 a2a1 a6a1 f4c1 a1c1,1555,backrankmate long mate matein3 middlegame xrayattack
vJMYU,6k1/6pp/r6r/2bPp3/p4p2/P4P2/1P4PP/R1B1R2K w - - 1 27,e1e5 h6h2 h1h2 a6h6 e5h5 h6h5,1468,attraction endgame long mate matein3 pillsburysmate sacrifice
7F6Hw,3Nbr2/pBk3b1/Pq2p3/1pp1p3/4P3/1PpQ2P1/5P2/3R2K1 b - - 9 36,c5c4 d8e6 c7b8 d3d8 b6d8 d1d8,1449,exposedking long mate matein3 middlegame
9hqlS,8/2R5/2P3p1/8/6k1/2r5/6P1/7K w - - 1 50,c7c8 g4g3 c8f8 c3c1 f8f1 c1f1,1468,endgame long mate matein3 rookendgame
xYfL9,6k1/p3bppp/2p1P3/2p1P2Q/2P4P/6N1/q5PK/4r3 b - - 0 28,a2c4 h5f7 g8h8 f7e8 e7f8 e8f8,1330,endgame fork long mate matein3
HRc1K,r1b1r2k/ppqnpQbp/2n3p1/1B2P1B1/8/8/PPP3PP/5R1K b - - 3 20,c6e5 f7e8 d7f8 f1f8 g7f8 e8f8,1421,hangingpiece kingsideattack long mate matein3 middlegame
cSNHU,2r1kb1r/pp3ppp/4p3/3pP1N1/8/PP2P3/3NKQPP/q7 b k - 1 20,c8c2 f2f7 e8d8 g5e6 d8c8 f7e8,1419,attackingf2f7 long mate matein3 middlegame
PKEIr,1rR3k1/1Q3ppp/pq1r4/1p6/8/8/5PPP/4R1K1 b - - 3 28,b8c8 b7c8 d6d8 e1e8 d8e8 c8e8,1333,endgame long mate matein3 xrayattack
uIPZ3,4r1k1/4bppp/8/2Np1q2/RP6/2n2N2/P3QPPP/6K1 w - - 3 25,e2e7 f5b1 f3e1 b1e1 e7e1 e8e1,1570,backrankmate long mate matein3 middlegame xrayattack
KJ74D,1r1r3k/pR4pp/1p6/3Q4/3P3q/4B2P/PP4P1/5RK1 b - - 0 25,d8d5 b7b8 d5d8 f1f8 d8f8 b8f8,1592,backrankmate endgame hangingpiece long mate matein3 xrayattack
vZhaX,r4r1k/p4Npp/1p2Qpn1/4p3/3p4/6P1/PP3RKP/1q6 b - - 5 33,h8g8 f7h6 g8h8 e6g8 f8g8 h6f7,1305,discoveredcheck doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate
0iX32,r4rk1/pp3ppp/2pb4/2Np4/1P1P2n1/P2BRN1q/2P2P2/R2Q2K1 w - - 2 19,d3f5 d6h2 f3h2 h3h2 g1f1 h2f2,1431,kingsideattack long mate matein3 middlegame
AuVqq,3r3r/pQ2bkp1/6p1/4p3/3n4/8/PPP2PPP/RN3RK1 w - - 1 15,b1a3 d4e2 g1h1 h8h2 h1h2 d8h8,1493,anastasiamate attraction kingsideattack long mate matein3 middlegame sacrifice
Xrszc,2Q3n1/1pNpkpr1/8/p3P1K1/q3P3/8/2n2PPP/3R1B1R w - - 3 23,g5f5 g8h6 f5f4 g7g4 f4f3 a4e4,1440,long mate matein3 middlegame trianglemate
iE1S7,r5k1/p2p2p1/3Np2p/4n3/4B3/P7/1P3rnP/R2K3R w - - 0 24,e4a8 g2e3 d1c1 e5d3 c1b1 f2b2,1536,exposedking long mate matein3 middlegame
gmjSj,4r1rk/4P2R/3p4/1p4Pp/4P2Q/3q3P/1P6/R6K b - - 0 30,h8h7 h4h5 h7g7 h5h6 g7f7 h6f6,1391,endgame exposedking long mate matein3
DpDN5,2k4r/pp2b1p1/4p3/8/PP1p2p1/1Q4Pr/2PB1P1P/R5Kq w - - 0 25,g1h1 h3h2 h1g1 h2h1 g1g2 h8h2,1459,blindswinemate endgame kingsideattack long master mate matein3
zmJfO,3r1k1r/1Rq2ppp/Q7/2pp4/N4p2/2P5/P4bPP/4R2K b - - 2 27,c7d6 a6d6 d8d6 b7b8 d6d8 b8d8,1434,long mate matein3 middlegame
RhEpR,8/5Rkp/pbb1rp1N/1pp1p3/4P3/1PP3NP/1P3PP1/6K1 b - - 0 26,g7h6 g3f5 h6g5 f7g7 g5f4 g7g4,1435,endgame exposedking long mate matein3
vdlUL,r4r1k/1b1p1p2/p2Qp3/2p4p/1n2P2P/2N2P2/Pq4R1/2R2BK1 b - - 5 23,b2c1 d6e5 f7f6 e5h5 c1h6 h5h6,1326,exposedking kingsideattack long mate matein3 middlegame
SPAVb,2b1k1r1/p3ppbR/1r1p2p1/q5P1/2pBnP2/2N2N2/PPPQ4/KR6 w - - 0 22,c3e4 a5a2 a1a2 b6a6 d2a5 a6a5,1520,attraction long master mastervsmaster mate matein3 middlegame sacrifice
jNzNa,1r1q4/5Qbk/p2p3p/1ppN2r1/2PpP2R/8/PP4P1/4R1K1 b - - 2 29,d8f8 d5f6 h7h8 h4h6 g7h6 f7h7,1482,deflection long mate matein3 middlegame sacrifice
QHCoh,3r2k1/b3r1p1/pq2p2p/1p3p1Q/1Pn5/P4NR1/2P2PPP/2B2RK1 w - - 6 34,c1h6 b6f2 f1f2 d8d1 f3e1 d1e1,1475,kingsideattack long mate matein3 middlegame pin sacrifice
u8P0q,2Q3k1/2p2r1p/6p1/2qp2P1/2n2P2/8/PpK5/5R1R b - - 1 32,g8g7 h1h7 g7h7 f1h1 h7g7 c8h8,1376,attraction endgame long mate matein3 sacrifice
MJwZG,2r3k1/pp4pp/6n1/8/3RPp2/P5B1/1Pr1P1PP/3K1B1R w - - 0 23,g3f2 c2c1 d1d2 c8c2 d2d3 g6e5,1465,long mate matein3 middlegame
2o7jS,6r1/1kp5/2p1pK2/5p2/8/R5r1/8/1R6 b - - 1 38,b7c8 a3a8 c8d7 b1d1 g3d3 d1d3,1506,endgame long mate matein3 rookendgame
03ZZt,2Q5/6k1/p5p1/1pR2p2/1P3Pr1/8/1P2K1r1/8 w - - 1 41,e2d3 g4g3 d3d4 g2d2 d4e5 g3e3,1378,endgame exposedking long mate matein3 queenrookendgame
JaEFi,1r3r1k/5Npp/p3Q3/3p4/5n2/8/Pq4PP/R3R2K b - - 1 29,h8g8 f7h6 g8h8 e6g8 f8g8 h6f7,1309,discoveredcheck doublecheck long mate matein3 middlegame sacrifice smotheredmate
hJhHq,1r3r2/pp6/3p3R/4p3/2BpPp2/3K1k1R/PqP5/8 b - - 1 31,f3g4 c4e6 f8f5 e6f5 g4g5 h6g6,1564,endgame long mate matein3 operamate
5csxE,1k1r3r/ppp2pp1/1n2p2p/Q3N2P/3P4/R7/PPb1BqP1/K2R4 b - - 1 19,f2e2 a5a7 b8c8 a7a8 b6a8 a3a8,1556,long mate matein3 middlegame queensideattack sacrifice
Qrapz,1k5r/R1pq4/2bp2p1/Qp2p3/6p1/3pB1P1/2P4N/6K1 b - - 3 32,h8h2 a7a8 c6a8 a5a7 b8c8 a7a8,1361,clearance deflection endgame long mate matein3 sacrifice
0PAU0,5rk1/pQ3ppp/2n1pn2/8/8/4B3/PPP1NPqP/2KR4 b - - 0 18,f8b8 b7b8 c6b8 d1d8 f6e8 d8e8,1449,backrankmate fork long mate matein3 middlegame sacrifice
97ya5,8/1p6/1r6/8/3N1kp1/4R3/6PK/8 w - - 2 49,e3e7 g4g3 h2g1 b6b1 e7e1 b1e1,1590,endgame long mate matein3
ccT6T,4r1k1/pR3Rpp/4np2/3B4/1P3PP1/2r3K1/P6P/8 w - - 3 33,g3h4 g7g5 f4g5 f6g5 h4h5 c3h3,1509,endgame long mate matein3
aoXJZ,2k4r/p4p2/1p1R1p1q/4p3/4Pn2/2P2QP1/PP3P2/5RK1 w - - 1 33,f1d1 h6h2 g1f1 h2h1 f3h1 h8h1,1577,endgame long mate matein3
6hgmA,2k5/ppp4p/1bn1p1pQ/4p3/P3N3/1BPqP3/1P3KPP/8 b - - 1 21,d3e4 b3e6 c8b8 h6f8 c6d8 f8d8,1499,endgame long mate matein3 queensideattack
bXlTH,r4r2/ppp1k3/3pbq2/4b3/2B1P3/P1PQR2P/1P3PP1/RN4K1 w - - 13 25,c4e6 f6f2 g1h1 f2f1 d3f1 f8f1,1400,kingsideattack long mate matein3 middlegame pillsburysmate
Yk7YD,8/6pk/p4p2/6rq/PQ2Pn2/5P1P/5BPK/1R4R1 w - - 11 46,f2e3 g5g2 g1g2 h5h3 h2g1 h3g2,1340,attraction long mate matein3 middlegame sacrifice
GT7yb,r1b3k1/bpp2q1p/p1np3r/3N2p1/1PP2N2/P5P1/1BQ2pBP/R4R1K w - - 0 18,f4e2 h6h2 h1h2 f7h5 g2h3 h5h3,1316,attraction kingsideattack long mate matein3 middlegame sacrifice
AP6iy,1r3rk1/p2N1pp1/2p4p/3p4/6Q1/1N2P3/Pq3PPP/R5K1 w - - 1 21,d7f8 b2a1 b3a1 b8b1 g4d1 b1d1,1563,backrankmate clearance endgame fork long mate matein3 sacrifice
Yyt6X,r2q1r1k/6pp/2p2p2/pp2pP1Q/3pP3/P1PPn1R1/BP4PP/R5K1 b - - 1 20,d8e8 h5h7 h8h7 g3h3 e8h5 h3h5,1455,attraction kingsideattack long mate matein3 middlegame pillsburysmate sacrifice
lRvl8,6k1/5p2/p4Pp1/2pP3p/2Pqb3/1R1B2P1/P2Q3n/5K2 w - - 0 38,f1e2 e4f3 e2e1 d4g1 d3f1 g1f1,1521,endgame exposedking long mate matein3
NNN5o,2r2nk1/pp3pp1/1qp2n1p/4P3/3r2b1/2N3N1/PP3QPP/1B2RRK1 b - - 1 22,f6d5 f2f7 g8h8 f7f8 c8f8 f1f8,1545,deflection kingsideattack long mate matein3 middlegame pillsburysmate
loKoD,1r4k1/2q1bp2/p2p1n1Q/2p3N1/8/P2B3P/5PP1/6K1 b - - 1 29,c7a5 d3h7 f6h7 h6h7 g8f8 h7f7,1327,long mate matein3 middlegame
lDYPo,8/pRR5/k1p3r1/2P1K2p/r7/5P2/8/8 b - - 1 37,a4c4 b7a7 a6b5 c7b7 b5c5 a7a5,1327,endgame epaulettemate exposedking long mate matein3 rookendgame
OywQx,r1bq2k1/pppp1ppp/2n5/8/2B1r3/P3PQ2/1PP3PP/R4RK1 b - - 1 12,d7d5 f3f7 g8h8 f7f8 d8f8 f1f8,1315,backrankmate long mate matein3 middlegame
Yj7hT,3r1r1k/p1p3pp/3b4/3Q4/4p3/8/PPq2PPP/R1B1R1K1 w - - 2 20,d5e4 c2f2 g1h1 f2f1 e1f1 f8f1,1402,long mate matein3 middlegame sacrifice
ealjG,r1bq2r1/ppp1nkpQ/3p3R/3P1p2/8/8/PP2BPPP/R5K1 b - - 5 19,c8d7 e2h5 f7f8 h6f6 g7f6 h7f7,1517,long mate matein3 middlegame pin sacrifice
vNkd1,r4rk1/p3Bppp/3pb3/q7/2p1B3/2P5/2PQ1PPP/1K1R3R w - - 0 19,e7f8 a8b8 e4b7 b8b7 b1c1 a5a1,1450,fork long mate matein3 middlegame
jBzLX,5bk1/5p1p/6p1/2pQ4/2P3P1/4q1K1/6P1/B4R2 w - - 5 38,d5f3 f8d6 a1e5 d6e5 g3h4 e3h6,1409,endgame long mate matein3
Zlqpk,8/6k1/8/5p1p/PPQ3p1/4q2P/6PK/8 w - - 0 38,a4a5 g4g3 h2h1 e3e1 c4f1 e1f1,1330,endgame long mate matein3 queenendgame
3lrYh,N4r1k/1p4pp/3q4/p1N1n1b1/4B2n/P3P2P/1PQ2P2/R1B2RK1 w - - 1 22,c5b7 e5f3 e4f3 h4f3 g1h1 d6h2,1423,kingsideattack long mate matein3 middlegame
JKYKx,r2q2k1/ppp2pp1/6n1/3p2PR/3P4/2P1r3/PPQN4/2K4R b - - 2 21,d8e7 h5h8 g6h8 c2h7 g8f8 h7h8,1580,deflection kingsideattack long mate matein3 middlegame sacrifice
9RzNr,R7/2P2pbk/4b1pp/3P4/P3p3/2n1P3/2rN1PPP/6K1 w - - 0 42,d5e6 c2c1 d2f1 c3e2 g1h1 c1f1,1415,backrankmate deflection endgame long mate matein3
g4vv0,r4r1k/p3QpRp/4p3/n2pP3/5qR1/2P5/PP5P/7K b - - 1 23,f4e5 g7h7 h8h7 e7h4 e5h5 h4h5,1542,attraction long master mate matein3 middlegame sacrifice
ltmgS,5rk1/pb3qp1/1p5p/2ppQ3/8/2P1P1R1/PPBN2PP/R4rK1 w - - 1 21,d2f1 f7f2 g1h1 f2f1 a1f1 f8f1,1342,backrankmate deflection fork long mate matein3 middlegame
XkYbn,2B2k2/p6p/8/5p2/1P1Pp1p1/P3P1P1/R1n2PKP/2r5 w - - 0 31,c8f5 c2e1 g2f1 e1f3 f1e2 c1e1,1539,discoveredattack discoveredcheck endgame hookmate long mate matein3
6rXBt,r1b2b2/pk2pNp1/1qp4p/3p3Q/2p1pP2/2P5/PP1P1nPP/RNB2R1K w - - 2 17,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1339,discoveredcheck doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate
Wb6XW,r4rk1/2p2pp1/3p2P1/4b2R/7P/5Q2/p1q2P2/3R3K b - - 0 37,a2a1q h5h8 g8h8 f3h5 h8g8 h5h7,1486,attraction long mate matein3 middlegame sacrifice
zJuQO,r4r1k/ppp1Nppp/8/4p1P1/8/1P2PKP1/P2q4/2R4R b - - 1 26,f8e8 h1h7 h8h7 c1h1 d2h2 h1h2,1579,anastasiamate attraction endgame kingsideattack long mate matein3 sacrifice
i8RVl,5k2/p4p1Q/3r3p/8/3b4/1B3qP1/P4P1P/5RK1 w - - 1 28,b3d1 d4f2 f1f2 d6d1 f2f1 d1f1,1586,deflection discoveredattack endgame long master mate matein3
SxCXH,6k1/1p3pp1/3p1n1p/p2P1Q2/P2q1P2/r1r3PP/6RK/1B2R3 b - - 9 33,c3e3 f5c8 f6e8 c8e8 e3e8 e1e8,1416,kingsideattack long mate matein3 middlegame pillsburysmate xrayattack
g0oq4,1k6/1p3r1r/QRB4p/P1qPp1p1/2P2p2/8/2P1b1P1/1R5K b - - 5 35,e2c4 b6b7 f7b7 b1b7 h7b7 a6b7,1432,long mate matein3 middlegame queensideattack
mf239,5rk1/pp3ppp/2p1p3/4P3/2P2Q2/1P2q3/P3r1PP/3R1R1K b - - 1 22,e3e5 f4f7 f8f7 d1d8 f7f8 f1f8,1493,endgame kingsideattack long mate matein3 sacrifice
6TeAN,r1bqk1nr/ppp4p/2n1p3/3pN3/2PP1p2/2P1P3/P4PPP/R2QKB1R b KQkq - 0 11,f4e3 d1h5 e8e7 h5f7 e7d6 c4c5,1346,exposedking long mate matein3 opening
dUByV,6rk/pR3prp/8/4Q3/8/5P2/q6P/6RK b - - 2 29,a2f2 e5g7 g8g7 b7b8 g7g8 g1g8,1569,endgame long mate matein3 sacrifice
Tv6Nx,6k1/ppp2ppp/1b6/3rq3/Q7/4B3/PP2nPPP/2R2R1K w - - 6 20,e3b6 e5h2 h1h2 d5h5 a4h4 h5h4,1588,anastasiamate attraction kingsideattack long mate matein3 middlegame sacrifice
xGVmy,2r1r1k1/p3qp1p/bp4pQ/3p1R2/3N4/1NP5/PP4PP/R5K1 w - - 1 26,f5g5 e7e3 g1h1 e3e1 a1e1 e8e1,1380,backrankmate long mate matein3 middlegame sacrifice
LvJo2,r1b2rk1/1p1n2pp/pqp1p3/3pPp2/2P2P2/1P4P1/PBQNPnBP/R4R1K w - - 3 15,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1504,doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate
XlXzd,7r/5pk1/2Ppp1p1/p3n1Q1/1p5r/5B1P/PPq3P1/4RR1K w - - 0 27,e1e5 h4h3 g2h3 h8h3 h1g1 c2h2,1415,kingsideattack long mate matein3 middlegame sacrifice
WVeJ6,5r1k/7P/5PP1/6K1/8/8/8/8 b - - 0 65,f8d8 g5h6 d8d7 g6g7 d7g7 f6g7,1523,advancedpawn endgame exposedking long mate matein3 rookendgame
Zul2x,3r1rk1/2q2ppp/5P2/4P3/6NP/1ppP1QP1/3R4/5RK1 b - - 0 29,c3d2 g4h6 g7h6 f3g4 g8h8 g4g7,1406,clearance endgame long mate matein3 sacrifice
G2zuM,8/r1pkr3/4p3/2R1QpPp/1q1P1P1P/1p3P2/1P6/1K2R3 w - - 2 39,e1c1 a7a1 b1a1 b4a4 a1b1 a4a2,1348,attraction endgame long mate matein3 queensideattack sacrifice
q9nPd,r1bq1r1k/1p2bNpp/8/1pn5/2Q2B2/2P1P3/P4PPP/R3K2R b KQ - 1 16,h8g8 f7h6 g8h8 c4g8 f8g8 h6f7,1387,discoveredcheck doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate
CNJ2U,r5rk/p1p2RQp/bp1p4/n2Pp3/2P1P2B/P1P4P/3q2P1/5RK1 b - - 0 24,g8g7 f7f8 a8f8 f1f8 g7g8 h4f6,1475,kingsideattack long mate matein3 middlegame
GBvkW,5rk1/p4ppp/1q6/1p1P4/8/3p1QP1/1b5P/4RR1K b - - 1 23,d3d2 f3f7 f8f7 e1e8 f7f8 f1f8,1333,endgame long mate matein3 sacrifice
5R2Ha,4qr1k/1Q3p2/3p1b1p/1pp2P1B/5P2/5nR1/PP4PP/4R1K1 w - - 1 29,g3f3 e8e1 f3f1 f6d4 g1h1 e1f1,1471,deflection hangingpiece kingsideattack long mate matein3 middlegame
TtUUu,8/8/8/P2N1k2/4p1p1/1N2RnK1/8/1r6 w - - 0 53,a5a6 b1g1 g3f2 g4g3 f2e2 g1e1,1510,endgame exposedking hookmate long mate matein3
xQssE,2r4r/1Q3pp1/4pkp1/3p4/1P1n4/8/P4PPP/R4RK1 w - - 0 24,b7a7 d4e2 g1h1 h8h2 h1h2 c8h8,1314,anastasiamate attraction endgame long mate matein3 sacrifice
x4KAO,1k2r3/ppp2p2/5p1p/8/2qP4/2P2Q1P/PPR2PP1/1K6 w - - 0 23,f3f6 e8e1 c2c1 c4d3 b1a1 e1c1,1414,backrankmate deflection endgame long mate matein3
hXE0N,r4rk1/6p1/6P1/1p1ppq2/2pp3R/Pp1P4/1P2QP2/1K6 b - - 0 31,f5f2 h4h8 g8h8 e2h5 h8g8 h5h7,1543,attraction endgame long mate matein3 sacrifice
MpjH6,5r1k/1pq2rp1/p2p1pQp/4pP2/4P3/1PP3RR/P5PP/7K b - - 4 27,c7d7 h3h6 g7h6 g6h6 f7h7 h6f8,1383,deflection endgame kingsideattack long mate matein3 sacrifice
u930J,r5k1/r1q3pp/8/3Q4/4N3/5P1P/6P1/R6K b - - 1 37,g8h8 d5a8 a7a8 a1a8 c7b8 a8b8,1476,backrankmate endgame long mate matein3 xrayattack
chRoP,rn6/pp4pp/2p4k/8/6PN/2Nb2KP/Pr6/3R1R2 b - - 6 21,d3f1 d1d6 g7g6 h4f5 h6g5 h3h4,1596,exposedking long mate matein3 middlegame pin
w62Ss,1k1r3r/ppR3p1/3b1p1p/Q3Nq2/6b1/3P2B1/PP3PPP/5RK1 b - - 0 20,d6c7 e5c6 b7c6 a5c7 b8a8 c7c6,1488,intermezzo long mate matein3 middlegame pin queensideattack
kbge3,1k4r1/p1q5/2p2Q2/8/1P2N1rp/P5P1/2P2P2/3R1RK1 w - - 0 27,e4c5 g4g3 f2g3 c7g3 g1h1 g3g2,1314,long mate matein3 middlegame sacrifice
mYhrS,2kr4/p5R1/8/1pp2p2/1P3P2/1K2P1RP/PP1r4/8 w - - 0 34,b4c5 d8d3 b3b4 d2b2 b4a5 d3a3,1472,deflection endgame exposedking long mate matein3 rookendgame
