id,fen,moves,rating,themes
xCQFt,2r1r1k1/pp3pp1/q4n1p/5Q2/N2b3B/P7/1P3PPP/3R1RK1 w - - 8 21,d1d4 a6f1 g1f1 c8c1 d4d1 c1d1,1089,attraction kingsideattack long mate matein3 middlegame sacrifice
2rVTv,8/5Bpk/1pR4p/8/p2r4/7P/3n1PP1/6K1 b - - 1 42,b6b5 f7g6 h7h8 c6c8 d4d8 c8d8,1067,endgame long mate matein3 pillsburysmate
2sfGQ,3r2k1/5ppp/p3p3/1p6/1P2bR2/1N6/Pq4PP/2Q4K w - - 4 28,f4e4 b2c1 b3c1 d8d1 e4e1 d1e1,1065,backrankmate endgame fork long mate matein3
5z38L,4r1k1/1pQb2pp/p7/8/3P4/1P2q2P/P5P1/5R1K b - - 5 31,d7h3 c7f7 g8h8 f7f8 e8f8 f1f8,1238,backrankmate endgame long mate matein3 sacrifice
0yCgK,8/3R3p/5ppk/4r3/3p1KPP/3P4/8/8 b - - 3 46,e5e1 g4g5 f6g5 h4g5 h6h5 d7h7,1026,endgame long mate matein3 rookendgame
emdJs,2r3k1/5pBp/8/1p6/5p2/PQ2P3/6R1/4q1K1 w - - 2 38,g1h2 e1h4 h2g1 c8c1 b3d1 c1d1,1161,endgame exposedking long mate matein3
OWpGj,8/p5p1/1p1p2k1/1P4p1/2Pp1r2/P2P2RQ/4q1PP/R5K1 w - - 2 31,h3d7 e2f2 g1h1 f2f1 a1f1 f4f1,1242,backrankmate endgame long mate matein3 sacrifice
eSt0L,1k3r2/p1p4n/1pB5/3Q4/5q1p/2N3p1/PP4P1/3R2K1 w - - 0 32,c6a8 f4f2 g1h1 f2f1 d1f1 f8f1,1155,long mate matein3 middlegame sacrifice
p1UXL,2k4r/1pp5/p5p1/2Pp4/PP2q2r/4P1Q1/5PRP/6RK w - - 1 31,b4b5 h4h2 g3h2 h8h2 h1h2 e4h4,1192,attraction endgame long mate matein3 pin
Jphrv,2r3k1/pQ4pp/5p2/4p3/6bB/8/P2n1RPP/2q1R2K w - - 4 24,e1g1 c1g1 h1g1 c8c1 f2f1 c1f1,1257,attraction long mate matein3 middlegame sacrifice
3RVNs,5Q2/1kr2p1p/1p4q1/8/5P2/8/PPP3P1/1K1R4 w - - 0 34,f8d6 g6c2 b1a1 c2c1 d1c1 c7c1,1109,backrankmate endgame long mate matein3 sacrifice
AM0uI,q5k1/7p/1R4p1/2p5/P1P5/4br2/2Q4P/5R1K w - - 0 35,f1f3 a8f3 c2g2 f3d1 g2f1 d1f1,1055,endgame long mate matein3
OA759,R5k1/4bppp/4p3/1p6/4N3/1n6/4Q1PP/2r1q1NK b - - 3 33,e7f8 e4f6 g7f6 e2g4 g8h8 a8f8,1212,deflection long mate matein3 middlegame sacrifice
he9Xe,rqn3k1/P4ppp/4p3/2NpP3/3Q4/2P5/5PPP/R5K1 w - - 0 52,a7b8q a8a1 b8b1 a1b1 d4d1 b1d1,1037,backrankmate endgame hangingpiece long mate matein3
nDrPz,r4k2/5r2/2pbQq2/p2n4/3P4/1B4R1/1P3PPP/R5K1 w - - 5 31,b3d5 f6f2 g1h1 f2f1 a1f1 f7f1,1121,backrankmate long mate matein3 middlegame sacrifice
bo9Ac,8/4rppk/1p1R4/4p3/8/5N1P/1r3P2/6K1 b - - 0 32,b6b5 f3g5 h7h8 d6d8 e7e8 d8e8,1044,endgame long mate matein3
Ichg5,r5k1/ppp3p1/8/2PPn3/8/2N3qP/PP6/R1B2QK1 w - - 1 22,f1g2 e5f3 g1h1 g3e1 g2f1 e1f1,1260,exposedking long mate matein3 middlegame
8EF7c,8/2R1kp1p/6p1/1P1pn3/3N2PP/8/1r6/6K1 b - - 1 43,e7f6 g4g5 f6g7 d4e6 g7h8 c7c8,1176,endgame long mate matein3 pin
EJ9ni,8/R4ppk/4p1b1/4P3/8/5P1K/4B2P/6r1 w - - 4 38,a7d7 g6f5 h3h4 g7g5 h4h5 f5g6,1155,endgame exposedking long master mate matein3
RlPZS,r4rk1/2R3p1/1p5p/8/4Q3/P7/1q3PPP/R5K1 w - - 0 26,a1b1 b2f2 g1h1 f2f1 b1f1 f8f1,1049,backrankmate endgame long mate matein3 sacrifice
i6ItL,4k3/2p1b1p1/p7/4P3/1P6/P2r1QPp/2q4P/RN3R1K w - - 1 27,f3f2 c2f2 f1f2 d3d1 f2f1 d1f1,1290,long mate matein3 middlegame
fbGVY,6k1/4qpb1/2p3pp/2p2b2/N1P3P1/1P2Pp1P/P2Q1P2/1N4K1 w - - 0 31,g4f5 e7g5 g1f1 g5g2 f1e1 g2h1,1099,endgame kingsideattack long master mate matein3
bOfDI,5r2/QNp1k3/1r2p2p/3pb3/6pq/2P5/PP2RPPP/4R1K1 w - - 7 23,e2e5 h4f2 g1h1 f2f1 e1f1 f8f1,1156,backrankmate long mate matein3 middlegame sacrifice
h7kaG,2k2b1r/ppp1pppp/8/8/1BP5/P3KP2/1q3P1P/3R1B1R b - - 1 15,e7e5 f1h3 f7f5 h3f5 c8b8 d1d8,1045,backrankmate long mate matein3 middlegame
3jcxw,7k/5pp1/p3rn1p/2Np4/3P4/2q1BQ2/P4PPP/R5K1 w - - 0 27,c5e6 c3a1 e3c1 a1c1 f3d1 c1d1,1045,backrankmate endgame hangingpiece long mate matein3
g5eLw,5rr1/3Q4/3p1k1p/5Pp1/1P1N4/4q2P/P1P3PK/5R2 b - - 0 42,e3d4 d7e6 f6g7 e6g6 g7h8 g6h6,1223,deflection endgame long mate matein3
OCpqh,1r6/5kp1/8/p1pN4/2P5/K7/Pr6/5R2 b - - 1 38,f7g8 d5e7 g8h8 f1h1 b2h2 h1h2,1023,endgame long mate matein3
qAl1q,1k4r1/1pp2p2/p1p1P3/5Pq1/4Q2p/1P5r/P1P1R1PK/5R2 w - - 0 30,g2h3 g5g3 h2h1 g3h3 e2h2 h3f1,1291,deflection endgame fork long mate matein3
FzY8e,2k2b1r/ppp2ppp/8/3np3/1B6/5B2/2P2PPP/3RK2R b K - 0 15,d5b4 f3g4 f7f5 g4f5 c8b8 d1d8,1090,backrankmate endgame long mate matein3
CxuvE,2r4k/1p3p1p/p1n5/4q3/2P1Pp2/1Pb2P1R/P1NrB2K/5QR1 b - - 7 27,d2c2 h3h7 h8h7 f1h3 e5h5 h3h5,1164,attraction fork long mate matein3 middlegame sacrifice
BQIAV,1r6/3qbkp1/5p1p/1r6/3Pp2N/8/Q4PPP/3R1K2 b - - 5 29,f7f8 h4g6 f8e8 a2g8 e7f8 g8f8,1058,long mate matein3 middlegame
OTIi9,3r1k2/p5pp/3q1p2/4p3/1Q2bP2/8/PPP3PP/2K4R w - - 2 23,b4e4 d6d2 c1b1 d2d1 h1d1 d8d1,1130,backrankmate endgame long mate matein3 sacrifice
dPTJs,2b3rk/2p2n1p/1p1p1K2/p2P3R/2P3r1/P7/BP6/5R2 b - - 2 33,f7e5 h5h7 h8h7 f1h1 g4h4 h1h4,1178,attraction long mate matein3 middlegame sacrifice
bUsWa,1k3r2/p7/1p4r1/4R2P/1P3P2/P1n1P1p1/6P1/5RK1 w - - 0 34,h5g6 c3e2 g1h1 f8h8 e5h5 h8h5,1159,endgame long mate matein3
mC6gT,1r4k1/2p2p1p/6p1/1r1p4/1RpPq3/P1Q1P3/5PPP/1R4K1 w - - 1 29,b4b5 e4b1 b5b1 b8b1 c3c1 b1c1,1116,backrankmate endgame long mate matein3 xrayattack
tnkKa,5rk1/p3Q1p1/1q6/8/1P3r2/P4PN1/5nPP/R4R1K w - - 3 36,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1222,discoveredcheck doublecheck long mate matein3 middlegame sacrifice smotheredmate
Kjedl,3r3k/6bp/1q2Bpp1/p7/Pp2P2N/1Q6/1Pr2PPP/5RK1 b - - 5 28,d8d2 h4g6 h7g6 b3h3 g7h6 h3h6,1083,kingsideattack long mate matein3 middlegame sacrifice
58Hzx,3r2k1/pp4pp/2p4P/8/3PPQ2/7q/1P6/5RK1 b - - 2 33,h3h6 f4f7 g8h8 f7f8 d8f8 f1f8,1183,backrankmate endgame long mate matein3 sacrifice
eO644,2r3k1/8/p3bBp1/1p1p2q1/2p2RP1/2P4Q/P4PK1/8 b - - 0 41,g5f4 h3h8 g8f7 h8g7 f7e8 g7e7,1247,endgame exposedking long mate matein3
F1oIN,2r1k3/3n2p1/p2p4/3Qp2r/1p2P3/8/PPP3q1/1K1R3R w - - 0 22,h1h5 g2c2 b1a1 c2c1 d1c1 c8c1,1261,backrankmate endgame long mate matein3 sacrifice
LpTSe,1k2rr2/p1p2q1p/1p1p2p1/8/1PPRQ3/P7/5PPP/5RK1 w - - 1 25,e4c6 f7f2 f1f2 e8e1 f2f1 e1f1,1212,endgame kingsideattack long mate matein3 sacrifice
8Xrod,2r3k1/5ppp/1q2p3/4P3/2R1Q3/7P/5PP1/6K1 b - - 0 29,c8c4 e4a8 c4c8 a8c8 b6d8 c8d8,1085,backrankmate endgame long mate matein3
m6Zyl,r3r1k1/p3Bppp/1qp5/4p3/2Q1P3/1PN5/P1P2nPP/R4R1K w - - 1 19,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1230,discoveredcheck doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate
ekRNu,7k/2pbq1b1/pp1p2Qp/3P2p1/2P5/1B4N1/PP4PP/6K1 w - - 2 27,b3c2 e7e1 g3f1 g7d4 g1h1 e1f1,1069,deflection endgame kingsideattack long mate matein3
QNKHN,r1bkr3/1pp1qpQp/8/1p1P4/1P6/P7/3P1PPP/R1B2K1R w - - 3 18,c1b2 e7e2 f1g1 e2e1 a1e1 e8e1,1109,backrankmate long mate matein3 middlegame sacrifice
strzY,r3k3/ppp2p2/4n3/2p1Q3/4P3/1nPP4/PP1N1PPr/R3RKNq w q - 1 19,a2b3 h1g2 f1e2 g2f2 e2d1 f2d2,1225,long mate matein3 middlegame
jIveC,4r1k1/5pp1/4n3/1Q2P3/P5qP/6p1/2B1R1N1/3R3K w - - 6 38,b5d3 g4h3 h1g1 h3h2 g1f1 h2h1,1227,exposedking long mate matein3 middlegame
0jeje,5nk1/p5pp/1p1bp3/8/1PrPq3/P5P1/1B3Q1P/5RK1 b - - 1 25,c4c2 f2f7 g8h8 f7f8 d6f8 f1f8,1166,backrankmate deflection long mate matein3 middlegame sacrifice
LOFCf,3rr1k1/1pp3pp/1b6/p3P1N1/3p1p2/PP1Qn1Pq/1B2R2P/R5K1 b - - 1 27,h3g4 d3h7 g8f8 h7h8 f8e7 h8g7,1116,deflection kingsideattack long mate matein3 middlegame
plw5y,2r3kb/ppq1pr1p/3p2p1/3P2P1/2n2P2/1N1B3Q/P1P5/1K1R3R w - - 2 24,d3g6 c4a3 b1c1 c7c2 g6c2 c8c2,1052,discoveredattack long mate matein3 middlegame queensideattack sacrifice
B0G5l,5r1k/p1p3pp/1p6/3Bp3/8/2N1R3/PPq3PP/4R1K1 w - - 0 23,e3e5 c2f2 g1h1 f2f1 e1f1 f8f1,1084,backrankmate endgame long mate matein3 sacrifice
SimZe,4kr2/q2rn1pp/p3Q3/3NR3/8/8/PP3PPP/4R1K1 w - - 7 27,d5e7 a7f2 g1h1 f2f1 e1f1 f8f1,1183,backrankmate long mate matein3 middlegame sacrifice
r7RRQ,k1r5/pp4pp/3Q4/4P3/8/5N2/PPP1q1PP/1K1R4 w - - 2 28,e5e6 e2c2 b1a1 c2c1 d1c1 c8c1,1149,backrankmate endgame long mate matein3 sacrifice
mI3FB,8/1q4pk/4Q1p1/3n4/1p1P4/1P4P1/1r3P1P/4R1K1 b - - 2 29,b2b3 e6h3 h7g8 e1e8 g8f7 h3e6,1175,endgame long mate matein3 trianglemate
EiCV1,2kr3r/p1p2RQp/1np5/4P3/1b1q4/2N5/PP4PP/R1B3K1 w - - 0 17,g1h1 d4d1 c3d1 d8d1 f7f1 d1f1,1133,backrankmate long mate matein3 middlegame sacrifice
b3gnj,3r1k2/p2q1ppp/8/3R4/2p5/4Q1P1/PP3P1P/4R1K1 b - - 0 27,d7d5 e3e7 f8g8 e7e8 d8e8 e1e8,1088,backrankmate endgame long mate matein3 sacrifice
HPw61,7k/5Q1p/4pp1P/3p4/5PrK/5r2/q7/3R3R w - - 0 36,h4g4 a2g2 g4h5 f3h3 h1h3 g2h3,1233,endgame long mate matein3
cqOa2,6k1/4Q1pp/4p3/4R3/6K1/6P1/Pr5q/8 b - - 3 36,b2b8 e7e6 g8h8 e6e8 b8e8 e5e8,1043,backrankmate endgame long mate matein3 sacrifice
uLllG,1k1r3r/ppp5/3p3n/3N2Q1/3b4/8/PqP3RB/4R2K b - - 2 23,d8g8 g5g8 h8g8 g2g8 h6g8 e1e8,1106,long mate matein3 middlegame sacrifice
nkeWz,1k5r/2NqbQpp/1P3p2/4pP2/8/8/1P3RPP/R2q2K1 w - - 0 27,a1d1 d7d1 f2f1 e7c5 g1h1 d1f1,1021,deflection long mate matein3 middlegame
sKwMi,r2q1r1k/pp4pp/2n2p2/2p2P1Q/3p1R2/P2P3P/BPP3P1/R5K1 b - - 1 18,d8e8 h5h7 h8h7 f4h4 e8h5 h4h5,1260,attraction kingsideattack long mate matein3 middlegame pillsburysmate sacrifice
8DNJe,r6k/4Q1bp/p2p2p1/8/2pr4/5R1P/PqP3P1/5R1K b - - 4 33,d4d2 f3f8 g7f8 f1f8 a8f8 e7f8,1161,long mate matein3 middlegame sacrifice
L2hd9,r5k1/4brp1/p3qn1p/1p2pN2/3pP3/P2P2RP/1PPQ2P1/R5K1 b - - 4 24,g8h7 g3g7 f7g7 d2h6 h7g8 h6g7,1267,attraction long mate matein3 middlegame sacrifice
Nr8H6,7k/5K1P/8/4P1p1/5b2/4r3/8/3R4 b - - 1 44,h8h7 d1h1 f4h2 h1h2 e3h3 h2h3,1053,endgame exposedking long mate matein3
nDooO,8/4P3/7p/5p1P/5P2/1p3P2/p1k5/K7 w - - 2 44,e7e8q b3b2 a1a2 b2b1q a2a3 b1b3,1044,advancedpawn endgame exposedking long master mate matein3 promotion queenendgame
ttCWf,4Qbk1/1pB2ppp/1pp2p2/3r4/3P4/2P3Pq/PP3P2/4R1K1 b - - 3 25,d5h5 e8f8 g8f8 c7d6 f8g8 e1e8,1273,attraction backrankmate endgame long mate matein3 sacrifice
B99Xw,1r6/p3p1k1/3P2p1/q7/6P1/2p1B3/P1P1QP2/1K5R w - - 0 27,b1c1 a5a3 c1d1 b8b1 e3c1 b1c1,1206,endgame long mate matein3
gsNGj,1r3rk1/6p1/1pQ1R2p/3p4/P2P1qn1/2P2P2/6PP/4R1K1 w - - 0 31,f3g4 f4f2 g1h1 f2f1 e1f1 f8f1,1093,backrankmate endgame long mate matein3 sacrifice
ML1Xc,r6k/7p/5bp1/2P5/2Bp4/rP1R4/PK3PPP/4R3 w - - 2 29,e1e6 a3a2 b2c1 a2a1 c1d2 a8a2,1076,endgame long mate matein3
6WAVS,3r2k1/p1p2ppp/b1p5/8/Q7/2P2P2/P3qBPP/R5K1 w - - 0 21,a4c6 d8d1 a1d1 e2d1 f2e1 d1e1,1171,endgame long mate matein3
zAk77,3k4/p3R2R/1p2p3/4P3/P2r4/7K/2r5/8 w - - 3 51,e7a7 c2c3 h3g2 d4d2 g2f1 c3c1,1030,endgame exposedking long mate matein3 rookendgame
n6lBZ,7k/5Bb1/6R1/6Np/8/8/2r2nPP/5RK1 w - - 3 41,f1f2 c2c1 f2f1 g7d4 g1h1 c1f1,1205,backrankmate deflection endgame long mate matein3
T8ora,4b1k1/p4p2/Q5pp/3N4/3n1P1q/1P1B4/P1P3PP/6K1 w - - 0 29,a6c8 h4e1 d3f1 d4e2 g1h1 e1f1,1264,deflection endgame long mate matein3
cRrLM,r2k4/pbpp2pq/1pnb3p/6BQ/3pr3/8/PPP2PPP/R3R1K1 b - - 1 15,d8c8 h5e8 e4e8 e1e8 c6d8 e8d8,1122,long mate matein3 middlegame operamate queensideattack sacrifice xrayattack
V2d4Y,5rk1/p1p3pp/2p1p3/3pP3/8/2PQ2R1/Pq4PP/5NK1 w - - 0 23,a2a4 b2f2 g1h1 f2f1 d3f1 f8f1,1133,backrankmate deflection endgame long mate matein3
rm5pR,5rk1/p2n3p/1p4p1/2pRPq2/8/1PQ1P3/PB4PP/6K1 w - - 1 26,d5d1 f5f2 g1h1 f2f1 d1f1 f8f1,1102,backrankmate endgame long mate matein3 sacrifice
mXwrr,r5k1/pp4p1/1q1p1pQp/3P2PP/5R2/8/PPP1r3/2K2R2 w - - 0 29,g5h6 b6e3 c1b1 e2e1 f1e1 e3e1,1084,backrankmate endgame long mate matein3
dIg6m,3r4/1p3p1p/p4p2/2b1nNk1/6P1/2P3KP/P1PrRP2/8 b - - 14 40,d2e2 h3h4 g5g6 h4h5 g6g5 f2f4,1246,endgame long mate matein3
Go24g,4r1k1/p3qppp/1pp5/3p2Pn/8/P2N1Q1P/1PP1r1B1/5RK1 b - - 2 26,e7g5 f3f7 g8h8 f7f8 e8f8 f1f8,1161,backrankmate long mate matein3 middlegame sacrifice
3md13,3r3r/k4p2/1pBp4/1Q2n2p/8/2P1q3/PP3RPP/6K1 b - - 3 25,e5d3 b5a4 a7b8 a4a8 b8c7 a8b7,1119,long mate matein3 middlegame
J5ZPF,1r4k1/p4ppp/4p3/3pP1B1/1Pr1b1PP/q1Pp4/P2R1Q2/1K3R2 b - - 2 25,a3c3 f2f7 g8h8 f7f8 b8f8 f1f8,1035,backrankmate long mate matein3 middlegame sacrifice
6kK03,Q4bk1/5ppp/p7/1pp1Pp2/2q2P2/P7/1P1r2PP/1R3RK1 w - - 0 27,f1d1 c4d4 g1h1 d2d1 b1d1 d4d1,1193,backrankmate endgame long mate matein3
IAmU8,6k1/p4ppp/8/2pBr3/2P2R2/P3pK1P/1r3b2/3R4 b - - 1 29,e5e7 d5f7 e7f7 d1d8 f7f8 f4f8,1171,endgame long mate matein3 sacrifice
2ZqSc,1k1r4/2pq2p1/1p3p2/7p/1n6/1B4QP/PPP2PP1/2K4R w - - 2 22,a2a4 d7d2 c1b1 d2d1 h1d1 d8d1,1232,endgame long mate matein3 queensideattack sacrifice
EtTHV,2kr4/ppb2prp/2pqpn2/7B/8/3P1QPP/PPP2P1N/R4RK1 w - - 0 18,f3f6 g7g3 f2g3 d6g3 g1h1 g3h2,1089,kingsideattack long mate matein3 middlegame sacrifice
2wyTz,7r/ppq5/4bk1r/3P1p2/8/B1P1bBpP/P5P1/R2Q1R1K w - - 2 29,d5e6 h6h3 g2h3 h8h3 h1g2 h3h2,1176,kingsideattack long mate matein3 middlegame pillsburysmate sacrifice
4ycMt,4r1k1/pp4pp/2p1rn2/3p1QP1/3P4/3B2q1/PPP5/R4R1K b - - 1 21,f6e4 f5f7 g8h8 f7f8 e8f8 f1f8,1063,backrankmate long mate matein3 middlegame sacrifice
4MFJ5,4r1k1/pp2qppp/8/3Q4/8/2b5/PPP2PPP/R4K2 w - - 0 18,b2c3 e7e2 f1g1 e2e1 a1e1 e8e1,1120,backrankmate endgame long mate matein3 sacrifice
TEU8Z,6rk/1pq2prp/p3p3/3p3Q/3P4/6b1/PPP1RP1P/R2N2K1 w - - 0 23,h2g3 g7g3 f2g3 c7g3 e2g2 g3g2,1095,kingsideattack long mate matein3 middlegame sacrifice
wJAyq,r5k1/ppp3pp/2b5/3pP3/3P4/8/PPqB1QPP/5R1K b - - 6 20,c6b5 f2f7 g8h8 f7f8 a8f8 f1f8,1094,backrankmate endgame long mate matein3 sacrifice
2I2xA,r5k1/1p2b3/3p3p/PB1Ppb2/Q7/4q1N1/5nPP/R4R1K w - - 3 29,h1g1 f2h3 g1h1 e3g1 f1g1 h3f2,1207,discoveredcheck doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate
QGsQ9,4r1k1/p4pp1/2Q4p/3p4/5n2/6N1/PPP2PPP/R3q1K1 w - - 1 26,a1e1 e8e1 g3f1 f4e2 g1h1 e1f1,1059,backrankmate deflection endgame long mate matein3
I3LCI,7r/1p1k3p/p2p1p2/7B/3n4/P7/1r3PPP/2RKR3 b - - 1 21,d4b3 h5g4 f6f5 g4f5 d7d8 c1c8,1147,endgame long mate matein3 operamate
d7R2m,R3Q3/3r2kp/1p1q1pp1/8/P1p3P1/2P2P2/1Pb4P/K3R3 w - - 1 33,a1a2 c2b3 a2a1 d6d1 e1d1 d7d1,1149,endgame long mate matein3 pillsburysmate sacrifice
I0yH5,1r3k2/p1p2ppp/5q2/8/4Q3/8/PR3PPP/4R1K1 b - - 0 21,f6b2 e4e7 f8g8 e7e8 b8e8 e1e8,1002,backrankmate endgame long mate matein3 sacrifice
Tan0P,3R4/5r1k/2p2Qpp/p1q5/4P2P/8/K1P2b2/1R6 b - - 0 33,f7f6 b1b7 c5e7 b7e7 f6f7 e7f7,1205,endgame long mate matein3
dG5JY,8/8/3R2pp/5p1k/5P2/2r1pK1P/6P1/8 b - - 1 49,g6g5 g2g4 f5g4 h3g4 h5h4 d6h6,1120,endgame long mate matein3 rookendgame
Fas9b,5r1k/p5pp/8/8/8/6Q1/2q2PPP/3R2K1 w - - 0 34,g3d6 c2f2 g1h1 f2f1 d1f1 f8f1,1014,backrankmate endgame long mate matein3 sacrifice
gqE9q,r4r1k/pp3pb1/2npbqp1/2p1p1N1/2B1PP2/3PQ3/PPP3PP/R4RK1 b - - 0 14,e6c4 e3h3 g7h6 h3h6 h8g8 h6h7,1233,exposedking kingsideattack long mate matein3 middlegame
YmUDP,2kr3r/Bp1q1pp1/2p2np1/4b3/2p5/1Q4P1/PP2PPBP/R3K2R w KQ - 0 17,b3c4 d7d2 e1f1 d2d1 a1d1 d8d1,1117,backrankmate long mate matein3 middlegame sacrifice
xc53n,2k5/2p2pr1/1p6/1P2P1K1/P1R4P/2R3P1/8/5r2 w - - 9 44,g5h5 f1f5 h5h6 g7g6 h6h7 f5h5,1136,endgame long mate matein3 rookendgame
kJEZt,4rkbR/1p2q1p1/2pp2P1/p2p4/3P1r2/3PP1R1/PP1K3Q/8 b - - 1 26,f4f6 h8g8 f8g8 h2h7 g8f8 h7h8,1052,attraction long mate matein3 middlegame sacrifice
AiXmu,2R3nr/1R3pp1/3Npk1p/4q3/p1p5/P7/3Q1PPP/6K1 w - - 2 29,d6f7 e5a1 b7b1 a1b1 d2c1 b1c1,1083,backrankmate long mate matein3 middlegame
f6twY,2r5/7p/p1pr1k2/1p4p1/1P1PPp2/2R2PKP/P5P1/2R5 w - - 0 31,g3g4 h7h5 g4h5 c8h8 h5g4 h8h4,1156,attraction endgame long mate matein3 rookendgame
3VGjN,1r3k2/5q2/2B5/3p2Qp/3Pp1pP/R3P1P1/5P2/6K1 w - - 5 43,c6d5 b8b1 g1g2 f7f3 g2h2 f3f2,1089,deflection endgame long master mate matein3
krE7u,4r1k1/p1p1qppp/8/2p5/4RQP1/P6P/1PP4K/5R2 b - - 0 30,e7e4 f4f7 g8h8 f7f8 e8f8 f1f8,1070,backrankmate endgame long mate matein3 sacrifice
CyvqM,r1b2r1k/2q2p1p/p1p4Q/2bp4/8/5P2/PPP3PP/RN2R2K b - - 1 17,f8g8 h6f6 g8g7 e1e8 c5f8 e8f8,1022,kingsideattack long mate matein3 middlegame
bmzki,4R3/1p3ppk/1pp2P1p/8/8/P1P2PKQ/1r4PP/6q1 b - - 0 30,g7g6 e8h8 h7h8 h3h6 h8g8 h6g7,1222,attraction deflection endgame long mate matein3 sacrifice
YAbWn,rb5k/pp3R2/2n3qp/3B2p1/3P4/1Q2P1Pb/PP1B3P/6K1 w - - 3 23,b3b7 g6b1 d2c1 b1c1 f7f1 c1f1,1124,kingsideattack long mate matein3 middlegame
PHur3,5rk1/p4qpp/3rp1n1/6p1/N3Q3/4b3/PPP1R1PP/5R1K w - - 4 24,f1f7 d6d1 e2e1 d1e1 f7f1 e1f1,1040,backrankmate long mate matein3 middlegame
zFRdO,3r2k1/pp3p1p/2p3n1/4pNB1/Pb1pP3/8/2q3PP/R4RK1 b - - 1 25,d8e8 f5h6 g8g7 f1f7 g7h8 g5f6,1206,discoveredattack kingsideattack long mate matein3 middlegame
RSCZv,8/8/P7/2R5/5ppk/r7/6PK/8 w - - 2 42,c5c6 g4g3 h2g1 a3a1 c6c1 a1c1,1065,endgame long mate matein3 rookendgame
zKuso,2r3k1/pQ4pp/8/4p3/8/q1P4P/6P1/5R1K b - - 0 28,a3c3 b7f7 g8h8 f7f8 c8f8 f1f8,1039,backrankmate endgame long mate matein3 sacrifice
UR51S,1r4k1/p1Q3pp/1rp1p3/8/3Pp3/q1P5/P5PP/4RRK1 b - - 5 26,a3c3 c7f7 g8h8 f7f8 b8f8 f1f8,1077,backrankmate endgame long mate matein3 sacrifice
vaUOQ,r2Q2k1/p1p2rpp/1p3p2/8/4B3/1P2P1P1/P1P1qP1P/3R2K1 b - - 1 20,a8d8 d1d8 f7f8 e4d5 g8h8 d8f8,1131,backrankmate deflection endgame long mate matein3
EZGbI,5r1k/p5pp/1p6/1B1P4/3QN1q1/4P3/P4n1P/1R2R1K1 w - - 2 32,e4g3 f2h3 g1g2 f8f2 g2h1 g4f3,1235,long mate matein3 middlegame
XieVn,5r1k/pp3r1p/2p5/4pR2/2Q1P3/1P4K1/P4RPP/3q4 w - - 1 33,f5f7 f8g8 f7g7 g8g7 g3h4 d1g4,1193,endgame exposedking long mate matein3
ddudP,R3R3/1p1r2pp/4kp2/7P/8/5PK1/3p2P1/3r4 b - - 3 42,e6f5 a8a5 b7b5 a5b5 d7d5 b5d5,1120,endgame long mate matein3 rookendgame
DyfPt,1r4k1/p1p3pp/2p5/3p3Q/4p3/1NPnP1qP/PP4P1/1K3R2 b - - 1 24,g3g2 h5f7 g8h8 f7f8 b8f8 f1f8,1149,backrankmate endgame long mate matein3 sacrifice
5Yw4z,1r4k1/6pp/2n1p3/p2pb3/8/2qp2NP/P2N1QP1/5R1K b - - 1 23,e5g3 f2f7 g8h8 f7f8 b8f8 f1f8,1183,backrankmate long mate matein3 middlegame sacrifice
sRWXg,4q3/1b5p/k3N3/1pQ5/p2P1B2/2p3N1/Pb4PP/1K1R4 w - - 2 39,d4d5 e8g6 g3e4 g6e4 d1d3 e4d3,1114,long mate matein3 middlegame queensideattack
OBH5l,r5k1/5ppp/p7/1p1P1Q2/2q5/7P/1P4P1/5RK1 b - - 0 27,a8d8 f5f7 g8h8 f7f8 d8f8 f1f8,1094,backrankmate endgame long mate matein3 sacrifice
iuKXa,r4r1k/2p1np1p/p2p4/1p5N/4PP2/1B5q/PP5P/R2Q3K b - - 0 24,f8g8 d1d4 f7f6 d4f6 g8g7 f6g7,1215,fork long mate matein3 middlegame
Majt8,r2qr1k1/pp1n2p1/2n1ppP1/3p3Q/1b1P1P2/2N3P1/PPP2KB1/R6R b - - 2 19,g8f8 h5h8 f8e7 h8g7 e7d6 c3b5,1157,deflection long mate matein3 middlegame
V3Qht,3r2k1/2pq3p/6p1/1p2Q3/4P3/pP3P2/P1P3PR/2K5 w - - 1 28,h2h1 d7d2 c1b1 d2d1 h1d1 d8d1,1251,endgame long mate matein3 sacrifice
dsj4b,r1b1r3/ppp1n2p/2k2Rp1/8/1P6/P1K1P3/1B4PP/3R4 b - - 6 22,c6b5 a3a4 b5a4 d1a1 a4b5 a1a5,1292,attraction long mate matein3 middlegame
GwQSu,4r1k1/1b3ppp/1p3q2/1N1PP2Q/2P1p3/8/r1P3PP/5RK1 b - - 0 23,f6e5 h5f7 g8h8 f7f8 e8f8 f1f8,1167,backrankmate fork long mate matein3 middlegame sacrifice
hi3d1,r3r1k1/pp3ppp/8/2p4Q/4q3/8/PPP3P1/1K3R1R b - - 1 21,e8e5 h5f7 g8h8 f7f8 a8f8 f1f8,1177,endgame long mate matein3 sacrifice
