id,fen,moves,rating,themes
AF0s7,5r1k/pp3rp1/2p3Rp/5p1Q/8/1P1PR2P/PqP2PPK/8 b - - 4 28,b2c2 g6h6 g7h6 h5h6 h8g8 e3g3 f7g7 h6g7,1241,endgame kingsideattack mate matein4 sacrifice verylong
AHEmX,2r2rk1/pQ1R2p1/1p2pq1p/8/8/8/PP3PPP/5RK1 w - - 5 25,b7a7 f6f2 f1f2 c8c1 d7d1 c1d1 f2f1 d1f1,1215,endgame mate matein4 sacrifice verylong
AHh3E,3r1r2/2Q3pk/8/5q1p/6p1/2P5/P4PPP/4RRK1 w - - 0 27,e1e7 f5f2 f1f2 d8d1 e7e1 d1e1 f2f1 e1f1,1244,endgame master mate matein4 sacrifice verylong
AIonM,r4rk1/ppp2ppp/3p4/3Np1P1/2BnPn2/3P1P2/PPP2P2/2KR3R b - - 4 14,c7c6 d5e7 g8h8 h1h7 h8h7 d1h1 f4h5 h1h5,1244,anastasiamate attraction kingsideattack mate matein4 middlegame sacrifice verylong
AKDrY,r1q3r1/2pb1p1k/1p1p1Pp1/p5Qp/2P1P2R/3P4/P5PP/1R4K1 b - - 5 23,g8h8 h4h5 h7g8 h5h8 g8h8 g5h6 h8g8 h6g7,1132,attraction mate matein4 middlegame verylong
ALtBy,r1b1k2r/ppp1qpb1/3p3p/5P1Q/5B2/1B3n2/PPP3PP/RN3RK1 w kq - 6 15,f1f3 e7e1 f3f1 g7d4 f4e3 d4e3 g1h1 e1f1,1140,kingsideattack mate matein4 middlegame verylong
AO1H0,1r3r1k/1p3p2/p1q1pNp1/2p1P3/2P3Q1/1P6/P3KP1n/2R1R3 b - - 1 28,h2g4 e1h1 c6h1 c1h1 g4h2 h1h2 h8g7 h2h7,1117,exposedking hookmate mate matein4 middlegame verylong
APAYa,2NR4/5ppk/7p/4b3/2n5/2P4P/P3r1P1/K1R5 w - - 7 35,c8e7 e5c3 c1c3 e2e1 d8d1 e1d1 c3c1 d1c1,1073,endgame fork mate matein4 sacrifice verylong
APRHz,r7/5R2/p1N4p/5p1k/5P2/1r3P2/5K2/8 b - - 1 39,h5g6 c6e5 g6h5 f7f5 h5h4 e5g6 h4h3 f5h5,1073,deflection endgame mate matein4 verylong
AQPRo,r3r2k/1p5p/p1b3pB/2P5/1P1Qp3/P5bq/8/5RK1 b - - 1 37,g3e5 f1f8 e8f8 d4e5 f8f6 e5f6 h8g8 f6g7,1294,deflection mate matein4 middlegame sacrifice verylong
ARHwf,5rk1/1p1Q2pp/p2p4/3P1p2/2P5/1Pq1r3/P1B2RPP/4R2K w - - 0 25,e1e3 c3a1 c2b1 a1b1 e3e1 b1e1 f2f1 e1f1,1243,endgame fork mate matein4 verylong
AUidR,7k/5p2/4pNn1/3pP3/3P1NQP/1Pq3P1/3b2K1/8 b - - 12 51,d2f4 g4h5 h8g7 h5h7 g7f8 h7g8 f8e7 g8e8,1123,endgame exposedking mate matein4 verylong
AVHf6,2Q3k1/pp3r1p/3p2p1/3qp1P1/5r2/P4P2/1P4K1/4R2R b - - 7 30,g8g7 h1h7 g7h7 e1h1 f4h4 h1h4 h7g7 c8h8,1133,attraction endgame mate matein4 sacrifice verylong
AWSIx,1r4k1/3R1rpp/8/4p3/6Q1/8/1q3PPP/5RK1 w - - 2 30,g4e6 b2f2 f1f2 b8b1 d7d1 b1d1 f2f1 d1f1,1241,clearance endgame mate matein4 sacrifice verylong
AWaeR,6k1/4rp1p/2p1r3/2Qp1q2/3P1P2/7P/5PP1/1RR3K1 w - - 1 35,b1b6 e6e1 c1e1 e7e1 g1h2 f5f4 g2g3 f4f2,1076,endgame mate matein4 verylong
AY5M9,4R1r1/3b1k1p/p1n5/1p1p1p1N/2q2B2/2P2n1K/P1Q3p1/6R1 b - - 0 30,d7e8 c2f5 f7e7 f5f6 e7d7 f6d6 d7c8 d6c7,1266,exposedking mate matein4 middlegame verylong
AZ44l,r1b4k/6p1/1p1p1rBR/p2pq3/8/P4Pp1/1P1Q2P1/1K6 b - - 0 29,g7h6 d2h6 h8g8 h6h7 g8f8 h7h8 f8e7 h8e8,1238,endgame exposedking mate matein4 swallowstailmate verylong
Aa4HY,r4k2/pp1b3Q/3p2p1/4rp2/8/2P5/PP1P1PPP/R1B3K1 w - - 1 21,g1f1 d7b5 c3c4 b5c4 d2d3 c4d3 f1g1 e5e1,1166,backrankmate endgame mate matein4 verylong
AbLqM,rn5k/5Bpp/3p1b2/p1p1p3/Pp2K3/2P5/NP1r4/6RR b - - 5 27,b4c3 h1h7 h8h7 g1h1 d2h2 h1h2 f6h4 h2h4,1291,attraction mate matein4 middlegame pillsburysmate sacrifice verylong
AbQGo,6k1/5rpp/8/6q1/8/4pP2/R2rB1PP/2R2K2 b - - 2 37,d2a2 c1c8 f7f8 e2c4 g5d5 c4d5 g8h8 c8f8,1109,backrankmate endgame fork mate matein4 verylong
AeyYk,2r3k1/Q2R1p1n/6p1/4P2p/2r4P/P2R1NPq/1B3P2/6K1 w - - 3 35,d7f7 c4c1 b2c1 c8c1 d3d1 c1d1 f3e1 d1e1,1085,mate matein4 middlegame sacrifice verylong
AfeKm,1k5r/ppp5/3q1PR1/3p1Q2/1P1P3p/2P1bN1P/P5P1/4B1K1 w - - 5 29,g1f1 d6a6 b4b5 a6b5 c3c4 b5c4 f5d3 c4d3,1271,mate matein4 middlegame verylong
Ag9tK,6nk/r5rp/p2qp1p1/3p2P1/1p1P3Q/3B3R/1PP2P2/2K4R b - - 3 28,g8e7 h4h7 g7h7 h3h7 h8g8 h7h8 g8f7 h1h7,1017,kingsideattack mate matein4 middlegame sacrifice verylong
Ahgt2,4rk2/p1p3pQ/2pp1p2/8/2P5/1P1Br2P/PB4PK/4b3 w - - 1 33,b2f6 e1g3 h2g1 e3e1 d3f1 e1f1 g1f1 e8e1,1198,attraction endgame mate matein4 operamate sacrifice verylong
AjWMS,2q5/Q3B3/5npk/p4p2/3Pp2p/1P2P1P1/P4P1P/1Rr3K1 w - - 4 33,b1c1 c8c1 g1g2 h4h3 g2h3 c1f1 h3h4 g6g5,1223,attraction endgame mate matein4 verylong
AjtGY,1k5r/5pb1/b2p2pp/Q1pqp3/B1N1n3/PP2BN2/2P1KPPP/7R w - - 0 23,a5a6 e4c3 e2f1 d5d1 f3e1 d1e2 f1g1 e2e1,1269,deflection mate matein4 middlegame verylong
AmBMF,4r2k/p3Q1pp/2p3b1/2qp4/5P2/n1P3P1/P1P3BP/1R2R2K b - - 0 31,e8e7 b1b8 g6e8 b8e8 e7e8 e1e8 c5f8 e8f8,1281,backrankmate mate matein4 middlegame verylong xrayattack
Amp2f,4r1k1/p1R2pbp/3Q2p1/Pq1P4/1r6/5NB1/5PPP/5RK1 w - - 3 27,d6d7 b5f1 g1f1 b4b1 c7c1 b1c1 f3e1 c1e1,1270,attraction kingsideattack mate matein4 middlegame sacrifice verylong
AnnLu,4r2k/2p3pp/1pQp2q1/8/4bP2/P1P5/1P1N2PP/6RK w - - 2 23,c6c7 e4g2 g1g2 e8e1 d2f1 e1f1 g2g1 f1g1,1237,endgame mate matein4 sacrifice verylong
AoBYJ,r7/2R5/1p5p/1k4p1/8/3R1NB1/3p1PPP/6K1 w - - 2 32,d3d2 a8a1 c7c1 a1c1 d2d1 c1d1 f3e1 d1e1,1003,backrankmate endgame mate matein4 verylong
Aq5zV,4r1k1/1p3p2/5P1p/p1P5/P4bPn/6NP/1Q3PqK/6R1 w - - 1 35,g1g2 h4f3 h2h1 e8e1 g3f1 e1f1 g2g1 f1g1,1286,arabianmate endgame master mate matein4 verylong
AqUmE,5r2/p1p4p/1kB3p1/1Pp1p3/P7/2K5/7r/3R4 b - - 5 36,h2f2 a4a5 b6a5 d1a1 f2a2 a1a2 a5b6 a2a6,1115,attraction endgame mate matein4 pillsburysmate verylong
ArGFe,r1b2rk1/1p3pp1/p2Np2p/4R3/5q2/3B4/P1Q3PP/3R3K b - - 0 21,f4e5 d3h7 g8h8 d6f7 f8f7 d1d8 f7f8 d8f8,1051,clearance deflection mate matein4 middlegame sacrifice verylong
ArbVA,3r4/pR4pk/4p2p/4Pp2/5P2/1P3BP1/P1Q3KP/q7 w - - 5 36,c2c7 d8d2 f3e2 d2e2 g2h3 a1f1 h3h4 e2h2,1280,deflection endgame mate matein4 verylong
AshiL,3r3k/6p1/3bppP1/rPp1q3/p7/P2B3Q/1P6/1K6 b - - 1 37,h8g8 h3h7 g8f8 h7h8 f8e7 h8g7 e7e8 g7f7,1219,deflection endgame mate matein4 verylong
AtXNd,2r2bk1/pp1r1NBp/4p3/3bP3/6Q1/2qp4/P1P2RPP/5RK1 b - - 0 22,f8g7 f7h6 g8h8 f2f8 c8f8 f1f8 g7f8 g4g8,1184,kingsideattack mate matein4 middlegame pin sacrifice verylong
AxdJe,3Q4/p4pk1/1p4p1/2p1q3/8/2P1r1PP/P4R1K/3R4 w - - 4 32,d1f1 e5g3 h2h1 g3h3 h1g1 e3g3 f2g2 g3g2,1028,deflection endgame mate matein4 verylong
Aza8t,5r1k/p5b1/1p3q1p/7R/4Q3/2r2N2/5PPP/5RK1 w - - 0 28,f3e5 f6f2 f1f2 c3c1 e4e1 c1e1 f2f1 e1f1,1129,mate matein4 middlegame sacrifice verylong
Azw0g,r3k2r/pp3ppp/3p4/2pNp3/2P1P1q1/3PK1P1/PP3P2/R6R b kq - 0 18,e8g8 d5e7 g8h8 h1h7 h8h7 a1h1 g4h5 h1h5,1280,anastasiamate attraction endgame kingsideattack mate matein4 sacrifice verylong
B1GPV,7q/r2kbp2/pp2p3/3p2p1/8/PNPQPPp1/1P4P1/2RR3K w - - 1 25,h1g1 h8h2 g1f1 h2h1 f1e2 h1g2 e2e1 g2f2,1076,deflection kingsideattack mate matein4 middlegame verylong
B2EUH,5b1k/5Qpp/8/3nB3/8/3r2P1/q4P1P/4R1K1 b - - 2 41,a2a8 e5g7 f8g7 e1e8 a8e8 f7e8 g7f8 e8f8,1220,fork mate matein4 middlegame sacrifice verylong
B3rYE,r1qb1k2/5p1p/3p1P2/1b1Pp1Q1/1p6/1P5P/5PP1/R3N1K1 b - - 0 32,a8a1 g5g7 f8e8 g7g8 e8d7 g8f7 d8e7 f7e7,1177,deflection endgame mate matein4 verylong
B4i31,r3kb1r/5pp1/p2p3p/4p3/3pP1Q1/3P3P/Pq3PP1/1RR3K1 b kq - 1 18,b2a2 c1c8 a8c8 g4c8 e8e7 b1b7 e7f6 c8f5,1169,mate matein4 middlegame verylong
B71Gd,5r1k/2nnNppp/1r1N4/1p6/2p5/8/5PPP/3R1RK1 b - - 3 30,d7c5 d6f7 f8f7 d1d8 c7e8 d8e8 f7f8 e8f8,1273,backrankmate clearance mate matein4 middlegame sacrifice verylong
B9NLu,4Q3/p4p1k/2p2Pr1/4P3/8/8/Prq3PP/3R2RK w - - 2 40,d1d8 c2g2 g1g2 b2b1 d8d1 b1d1 g2g1 d1g1,1270,endgame mate matein4 sacrifice verylong
B9lCd,5rk1/5pp1/1r1p1n2/2pPpN2/6Pp/5P2/1P6/2KR1R2 b - g3 0 27,h4g3 f5e7 g8h8 f1h1 f6h7 h1h7 h8h7 d1h1,1151,anastasiamate attraction endgame master mate matein4 sacrifice verylong
BAxOU,2rr2k1/p5p1/4p1P1/2p1P1pQ/4Nq2/1P1p4/P4PP1/5RK1 b - - 1 30,f4e4 h5h7 g8f8 h7h8 f8e7 h8g7 e7e8 g7f7,1034,deflection endgame mate matein4 verylong
BGNVb,3R2nk/4r1pB/p4p1p/1p1b4/3b4/P1P5/1PQ2PPP/6K1 w - - 2 27,h2h3 e7e1 g1h2 d4e5 f2f4 e5f4 g2g3 e1h1,1276,kingsideattack mate matein4 middlegame operamate verylong
BHMBA,r4r1q/1pp4Q/1p1p4/3R4/2B1p3/8/PP3kPP/4R2K w - - 5 28,h7e4 h8h2 h1h2 f8h8 e4h7 h8h7 d5h5 h7h5,1113,attraction mate matein4 middlegame sacrifice verylong
BIWnZ,3r2rk/pq2bppp/1p2p3/8/3BN2P/3R2Q1/PP3PP1/3R2K1 b - - 0 24,b7e4 d4g7 g8g7 d3d8 e7d8 d1d8 g7g8 g3g8,1131,deflection discoveredattack kingsideattack mate matein4 middlegame verylong
BIpzA,8/pR3B2/8/5R2/3PP2k/7P/PPr1b1PK/4b3 w - - 5 29,f7b3 e1g3 h2g1 c2c1 b3d1 c1d1 f5f1 d1f1,1071,endgame master mate matein4 operamate pillsburysmate verylong
BLw2T,8/PR6/7k/4R3/6pp/r4P1P/6PK/8 w - - 0 52,e5e8 g4g3 h2g1 a3a1 b7b1 a1b1 e8e1 b1e1,1164,endgame mate matein4 rookendgame verylong
BMlaP,3rr1k1/p1p2pp1/6qp/8/1PP5/P1b1BQ2/4RPPP/3R2K1 w - - 5 22,d1d8 g6b1 e3c1 b1c1 d8d1 c1d1 e2e1 d1e1,1280,kingsideattack mate matein4 middlegame verylong
BO9nf,1k4r1/pp1qpp1p/5p1Q/8/8/1PN5/P1PP1P1P/R4RrK w - - 4 18,f1g1 d7c6 c3d5 c6d5 f2f3 d5f3 g1g2 f3g2,1284,endgame kingsideattack mate matein4 verylong
BQScz,1r4k1/p4ppp/3p1B2/2p1b3/q1P1P3/P2P1B2/N3RPPP/3Q2K1 w - - 1 25,d1a4 b8b1 a2c1 b1c1 a4d1 c1d1 e2e1 d1e1,1002,kingsideattack mate matein4 middlegame verylong
BSafX,3r2k1/4Rp2/pq3Pp1/1p4Qp/8/1P4P1/P4PK1/3R4 b - - 0 33,d8d1 e7e8 g8h7 e8h8 h7h8 g5h6 h8g8 h6g7,1278,attraction endgame mate matein4 sacrifice verylong
BUJWO,4rr2/ppQ5/2b3pk/8/2P2nP1/P7/3R1P2/1R3K2 w - - 7 35,b1b3 c6g2 f1g1 e8e1 g1h2 e1h1 h2g3 h1h3,1249,epaulettemate mate matein4 middlegame operamate verylong
BUl1y,3r2k1/1p1q1pBp/p2p1Pr1/4pR1Q/5R2/P2P4/1P5P/7K b - - 0 29,e5f4 h5h7 g8h7 f5h5 g6h6 h5h6 h7g8 h6h8,1241,attraction endgame mate matein4 operamate sacrifice verylong
BWRKb,5rk1/pp3ppp/4r3/3q4/5Q2/7P/PPP2RP1/2KR4 b - - 5 25,d5a2 f4f7 f8f7 d1d8 e6e8 d8e8 f7f8 f2f8,1222,endgame mate matein4 sacrifice verylong
BX66u,r4rk1/p5pp/2p1Q3/2p2p2/6b1/1P3nP1/Pq2NK2/R6R b - - 1 26,g8h8 h1h7 h8h7 a1h1 f3h2 h1h2 g4h3 h2h3,1263,attraction kingsideattack mate matein4 middlegame sacrifice verylong
BXD6J,3r2k1/1Rp3pp/1n4q1/8/7P/1P2PQ2/1Pr3P1/5RK1 b - - 0 27,b6d5 f3d5 d8d5 b7b8 d5d8 b8d8 g6e8 d8e8,1260,mate matein4 middlegame sacrifice verylong
BYd9L,rn3rk1/ppp2ppp/8/3N4/3bP1b1/3P2P1/PPP1B1P1/2KR3R b - - 2 15,g4e2 d5e7 g8h8 h1h7 h8h7 d1h1 e2h5 h1h5,1298,anastasiamate attraction kingsideattack mate matein4 middlegame sacrifice verylong
BbF2x,3rr1k1/ppp2ppp/8/8/5R2/2P2Q2/PPqN1PPP/R1B3K1 w - - 3 19,f4f7 e8e1 d2f1 e1f1 g1f1 d8d1 f3d1 c2d1,1234,attraction kingsideattack mate matein4 middlegame sacrifice verylong
BeV6B,6r1/5p1r/p3p3/2P5/3B1k2/2P3p1/PP3P2/3RR1K1 w - - 0 30,d4e3 f4f3 f2g3 g8g3 g1f1 h7h1 e3g1 h1g1,1136,defensivemove endgame mate matein4 verylong
BgVUd,5rk1/6p1/5q1p/Q3p3/2r5/4P3/P4PPP/1R3RK1 w - - 0 25,b1b5 f6f2 f1f2 c4c1 a5e1 c1e1 f2f1 f8f1,1204,endgame mate matein4 sacrifice verylong
Bgcnq,6B1/1r2k1pP/8/2p1bP1P/4Pp2/3P4/Pr6/2KR3R w - - 2 34,h7h8q b2b1 c1d2 b7b2 d2e1 e5c3 e1f1 b1d1,1221,deflection exposedking mate matein4 middlegame verylong
Biews,r4k2/2p4Q/1p2p1p1/4bq2/p2n1P2/2N5/PPP5/1K1R3R w - - 1 25,f4e5 f5c2 b1a1 d4b3 a2b3 a4b3 c3a2 a8a2,1227,discoveredattack discoveredcheck mate matein4 middlegame queensideattack verylong
BjVuw,5r1k/5rp1/p3p1Qp/3pPp2/1pp2P2/2q1PR1R/P5PP/6K1 b - - 3 29,b4b3 h3h6 g7h6 g6h6 h8g8 f3g3 f7g7 g3g7,1130,endgame kingsideattack mate matein4 sacrifice verylong
Bkzrl,Rk1rb2r/1p2q3/1P2pp1p/1Pp3p1/2NPp3/2P1P1P1/4QPP1/6K1 b - - 2 25,b8a8 e2a2 a8b8 a2a7 b8c8 a7a8 c8d7 a8b7,1139,deflection endgame interference mate matein4 queensideattack verylong
Bm8zx,N5k1/5ppp/p2p2r1/1p2p2q/4P3/1BP1BbP1/PP5P/R3R1K1 w - - 1 20,e1f1 g6g3 h2g3 h5h1 g1f2 h1g2 f2e1 g2e2,1277,kingsideattack mate matein4 middlegame sacrifice verylong
BoIwG,5rk1/5ppp/3R4/1p3Q2/2q3P1/8/PPr3P1/5R1K b - - 0 34,c4e2 f5f7 f8f7 d6d8 e2e8 d8e8 f7f8 f1f8,1149,endgame mate matein4 sacrifice verylong
BoIyy,r6k/pbp1q1pp/1p6/8/2B5/2Q1Rp2/PB5P/3R3K w - - 0 28,e3e7 f3f2 c4d5 b7d5 e7e4 d5e4 c3f3 e4f3,1098,advancedpawn discoveredattack discoveredcheck mate matein4 middlegame verylong
Boyk4,5r1k/1Q1R2pp/2r2q2/p3p3/1p6/2P5/PP3PPP/5RK1 w - - 0 29,c3b4 f6f2 f1f2 c6c1 d7d1 c1d1 f2f1 d1f1,1275,endgame mate matein4 sacrifice verylong
Bpvnk,4r2r/2pk4/p2p2p1/1p2p1B1/3nP3/3P4/PPP2PPP/RN3RK1 w - - 2 17,b1a3 d4e2 g1h1 h8h2 h1h2 e8h8 g5h4 h8h4,1176,anastasiamate attraction kingsideattack mate matein4 middlegame sacrifice verylong
Bpycp,4k3/7R/3P4/5p2/2p2P1p/2P1P2P/4RnPK/5r2 w - - 2 49,h7h4 f1h1 h2g3 f2e4 g3f3 h1f1 e2f2 f1f2,1246,endgame hookmate mate matein4 verylong
Bs9E8,6rk/2nq1prp/2p2p1Q/4bP2/1pP1B2R/pP4PR/P4P1P/5K2 b - - 2 35,g8d8 h6h7 g7h7 h4h7 h8g8 h7h8 g8g7 h3h7,1259,blindswinemate kingsideattack mate matein4 middlegame sacrifice verylong
Bspx9,5rk1/pp1b2pp/2p1r3/2bpPp1q/8/2PB1P2/PPQ1R1PP/4RN1K w - - 5 21,f1g3 h5h2 h1h2 e6h6 g3h5 h6h5 h2g3 f5f4,1284,attraction kingsideattack mate matein4 middlegame sacrifice verylong
BvnZT,r1bk1r2/ppp1bB2/6Q1/8/3qP3/8/PPP2nPP/RNB2RK1 w - - 0 16,f1f2 d4d1 f2f1 e7c5 c1e3 c5e3 g1h1 d1f1,1242,fork master mate matein4 opening verylong
ByWOW,8/R3bqk1/R2p1r2/3Pp3/2P1Q2p/6pP/3B2P1/7K w - - 6 52,d2e3 f6f1 e3g1 f1g1 h1g1 f7f2 g1h1 f2f1,1173,attraction mate matein4 middlegame sacrifice verylong
Bzl9Q,k1q4r/pp2bpp1/2p1pn1p/Q1P5/3rP3/2RB2B1/PP3P1P/1K5R b - - 1 22,e7d8 a5a7 a8a7 c3a3 d4a4 a3a4 d8a5 a4a5,1225,attraction mate matein4 middlegame pillsburysmate queensideattack sacrifice verylong
C3HaH,2k5/ppp4p/4q3/2P1N1n1/1B1Ppp2/4P1P1/P4P2/R1R4K w - - 0 31,e3f4 e6h3 h1g1 g5f3 e5f3 e4f3 c1c3 h3g2,1200,endgame exposedking mate matein4 verylong
C4qnf,8/8/2p3p1/p5P1/1P1p1k1K/7P/8/8 w - - 0 58,b4a5 d4d3 a5a6 d3d2 a6a7 d2d1q a7a8q d1e1,1144,advancedpawn endgame mate matein4 pawnendgame promotion verylong
C5hco,5rk1/p1R2Qpp/1p1B4/3P4/6Pb/7P/q7/4rR1K b - - 0 27,f8f7 c7c8 h4d8 c8d8 e1e8 d8e8 f7f8 f1f8,1033,mate matein4 middlegame operamate verylong
C6VER,4rr1k/pp5P/2pn4/3p4/q4P2/1P1B4/P1KB4/R7 b - - 0 31,a4a3 d2c3 d5d4 c3d4 e8e5 d4e5 f8f6 e5f6,1008,exposedking mate matein4 middlegame verylong
C7Pgj,8/pp4pk/2n1Q1p1/2p5/P2p4/3P2PK/BPq4P/8 b - - 1 26,c2d3 e6g8 h7h6 g8h8 h6g5 h8h4 g5f5 h4f4,1152,endgame mate matein4 verylong
CA8UY,1kr5/ppB1Q3/5R2/b7/3r4/1q6/1PR3PP/1K6 b - - 0 34,a5c7 e7c7 c8c7 f6f8 d4d8 f8d8 c7c8 c2c8,1230,mate matein4 middlegame sacrifice verylong
CBkpB,3k2r1/1p1n2r1/p1pQ4/4NP2/6b1/P2P3p/2Pq3B/2R2R1K w - - 7 36,f1g1 g4f3 e5f3 g7g1 c1g1 g8g1 f3g1 d2g2,1291,discoveredattack exposedking kingsideattack mate matein4 middlegame sacrifice verylong
CCo3P,2r3rk/p4p2/7p/8/1BNPb3/P3P3/1P4PP/6RK w - - 3 29,c4d6 e4g2 g1g2 c8c1 b4e1 c1e1 g2g1 e1g1,1243,endgame mate matein4 sacrifice verylong
CEAeO,r1bqr1kR/2p3p1/p3ppP1/3pP3/2pP2P1/P3Q3/1PP2P2/R3K3 b Q - 2 19,g8h8 e3h3 h8g8 h3h7 g8f8 h7h8 f8e7 h8g7,1149,deflection endgame epaulettemate kingsideattack mate matein4 verylong
CFlGx,1k3r1r/1np5/1pQp3q/1P6/R2P2n1/2P2NP1/6P1/4R1K1 b - - 2 29,f8f3 e1e8 h8e8 c6e8 b7d8 e8d8 b8b7 d8a8,1161,mate matein4 middlegame queensideattack verylong
CGCTm,4r1k1/pp4pp/4p3/2q5/4Q3/8/PPr3PP/3R1R1K b - - 7 24,c2b2 e4e6 e8e6 d1d8 e6e8 d8e8 c5f8 f1f8,1228,endgame mate matein4 sacrifice verylong
CJWbN,8/1q6/5B2/P4p2/1P3P2/5Pk1/8/1R3RK1 w - - 0 45,f6g5 b7a7 g1h1 a7h7 g5h4 h7h4 h1g1 h4h2,1262,endgame exposedking mate matein4 verylong
CK4yE,r7/7R/r5p1/1k1P4/4q3/PpQ5/1P6/1KR5 w - - 5 42,b1a1 a6a3 b2a3 a8a3 a1b2 a3a2 b2b3 e4a4,1241,endgame mate matein4 sacrifice trianglemate verylong
CMw5I,1q1r2k1/4Rp1p/2p3p1/6PP/2pPQp2/PpPn4/4R3/6K1 b - - 1 36,b3b2 e7e8 d8e8 e4e8 b8e8 e2e8 g8g7 h5h6,1067,endgame kingsideattack mate matein4 verylong
CNqrK,r1r3k1/5p1p/p1qp1P2/1p2p3/nP2P3/6Qn/1PP4P/2KR4 b - - 1 30,g8f8 g3g7 f8e8 g7g8 e8d7 g8f7 d7d8 f7e7,1247,deflection mate matein4 middlegame verylong
CNyNe,5rk1/5ppp/1RN5/3pN3/1b1P4/4P1K1/5PPP/3q4 b - - 3 31,b4e1 c6e7 g8h8 e5f7 f8f7 b6b8 f7f8 b8f8,1266,backrankmate deflection endgame mate matein4 sacrifice verylong
COIqG,1r3r1k/p1p3p1/3b1p2/3Q3p/2P5/1P2P1PP/PB3PBK/1q6 b - - 1 25,b1b2 d5h5 h8g8 g2d5 f8f7 h5f7 g8h8 f7h5,1269,endgame kingsideattack mate matein4 verylong
CPrI2,5rk1/p4ppp/1P6/2p2Q2/2r5/8/4q1PP/R4R1K b - - 0 26,a7b6 f5f7 f8f7 a1a8 e2e8 a8e8 f7f8 f1f8,1199,endgame mate matein4 sacrifice verylong
CQ3rW,2r5/2r3P1/6R1/5N1p/P2pP2P/3P3k/2PK4/8 w - - 1 49,g7g8q c7c2 d2e1 c2c1 e1f2 c8c2 f2f3 c1f1,1238,endgame mate matein4 verylong
CR97v,1k3r2/p1p4p/Pq1p2p1/2r5/2Q5/8/1P3PPP/R1R3K1 w - - 3 30,c4e4 c5c1 a1c1 b6f2 g1h1 f2f1 c1f1 f8f1,1065,backrankmate discoveredattack endgame mate matein4 sacrifice verylong
CRp4w,5r1k/pp4pp/5q2/8/3rQ3/4R3/P4PPP/5RK1 w - - 3 26,e4b7 f6f2 f1f2 d4d1 e3e1 d1e1 f2f1 e1f1,1165,endgame mate matein4 sacrifice verylong
CTEYY,2r2r1k/2n3pn/p2p4/1p2b3/1P2PNq1/PQ2B1Pp/5R1P/3N1RK1 b - - 3 30,c7e8 f4g6 g4g6 f2f8 h7f8 f1f8 h8h7 b3g8,1038,discoveredattack kingsideattack mate matein4 middlegame verylong
CUihQ,r2q1r1k/6pp/p2p4/3Qp3/2P4b/1P3pP1/P2B1P1K/2R4R w - - 0 27,g3h4 d8h4 h2g1 h4g4 g1f1 g4g2 f1e1 g2h1,1293,exposedking fork mate matein4 middlegame verylong
CaIGy,N6k/ppp3pp/7r/4p3/1PQ1P1qP/2P2pP1/1P3P1K/R4R2 w - - 1 27,f1h1 h6h4 h2g1 h4h1 g1h1 g4h3 h1g1 h3g2,1078,attraction endgame mate matein4 verylong
CdY7L,1r1q1rk1/6b1/p2p1pQ1/1ppPp3/2P1B3/3Pn1PP/PP6/R4RK1 b - - 1 20,e3f1 g6h7 g8f7 e4g6 f7e7 h7g7 f8f7 g7f7,1297,deflection exposedking kingsideattack mate matein4 middlegame swallowstailmate verylong
CexAw,5rk1/pp3ppp/3R4/3P4/3q2r1/5Q2/PP3RP1/6K1 b - - 4 28,g4e4 f3f7 f8f7 d6d8 e4e8 d8e8 f7f8 e8f8,1042,endgame master mastervsmaster mate matein4 sacrifice verylong
CgYYA,5rk1/5ppp/1p4r1/p2pPQ2/3q4/P1R5/1P3RPP/6K1 b - - 0 29,g6e6 f5f7 f8f7 c3c8 e6e8 c8e8 f7f8 e8f8,1260,endgame mate matein4 sacrifice verylong
Clu4Y,4r3/1p2r2k/pQpq2pp/P1R5/3P1p2/4P2P/5PP1/3R2K1 w - - 0 33,e3f4 e7e1 d1e1 e8e1 g1h2 d6f4 g2g3 f4f2,1033,endgame mate matein4 verylong
Clwfp,r4nk1/ppq2pp1/2pbr2p/3p1N2/3Pn3/2P4P/PPB2PP1/R1BQ1RK1 w - - 7 18,d1g4 d6h2 g1h1 e4f2 f1f2 e6e1 f2f1 e1f1,1280,clearance deflection kingsideattack mate matein4 middlegame sacrifice verylong
Cmkvp,8/1p4k1/6pb/p2rPp2/4bP1R/P1K4R/1P6/8 b - - 1 36,h6f4 h4h7 g7g8 h7h8 g8f7 h3h7 f7e6 h8e8,1041,endgame mate matein4 verylong
CnkDb,5rk1/p3p2p/3p2p1/6B1/2P1R2P/1P4P1/P3Pr2/6K1 w - - 0 25,e4e7 f2f1 g1h2 f8f2 h2h3 f1h1 h3g4 h7h5,1097,endgame exposedking mate matein4 verylong
CoTWG,2kr3r/pp3ppp/2pBpn2/5b2/1Q1P4/P7/2q1BPPP/2R2RK1 b - - 5 16,c2e2 c1c6 b7c6 b4b8 c8d7 b8c7 d7e8 c7e7,1277,mate matein4 middlegame queensideattack sacrifice verylong
CpgaX,5rk1/5ppp/8/q3N3/1r6/8/1P3QPP/3R1RK1 b - - 1 24,a5e5 f2f7 f8f7 d1d8 e5e8 d8e8 f7f8 f1f8,1145,endgame mate matein4 sacrifice verylong
