id,fen,moves,rating,themes
HzF4w,B4k2/p1p2pp1/4P3/8/6nq/1P2PQ2/PBP2b1r/R4RK1 w - - 1 20,f1f2 h2h1 f3h1 h4f2,1988,deflection mate matein2 middlegame short
wuFrZ,5rk1/p5pp/5p2/5n2/3BbPq1/1PPQ4/P5PP/R5RK w - - 9 27,d3d1 f5g3 h2g3 g4h3,1991,kingsideattack mate matein2 middlegame pin sacrifice short
aa8G8,5rk1/2p2ppp/p7/5b2/2QP4/b3B2P/qrP2PP1/2KRNB1R w - - 4 17,c4a2 b2c2 c1b1 c2c1,2071,discoveredcheck doublecheck mate matein2 middlegame operamate pillsburysmate queensideattack short
PisjZ,1q3k2/1Q3pp1/p5nr/2P1Pp1p/BP3P2/2P1B3/P3K2P/3R4 b - - 0 23,b8b7 d1d8 f8e7 d8e8,2047,endgame mate matein2 operamate short
PwVWS,8/2kb2RR/5K2/2r5/5P1P/3r2P1/8/8 w - - 31 66,h4h5 c5f5 f6e7 d3e3,2003,endgame mate matein2 short
YNpnS,r5rk/1bq2p1p/p2p1PpQ/2b1B3/4P3/1Bp2R2/PP4PP/R6K b - - 1 23,b7e4 h6h7 h8h7 f3h3,1928,attraction kingsideattack master mate matein2 middlegame sacrifice short
0ZYHV,r3k2r/p1p2ppp/2n5/4P3/q2Pp3/b1p1B3/R2NQ1PP/K4BNR w kq - 2 17,e2c4 a3b2 a1b1 a4d1,1967,mate matein2 middlegame short
zc7Da,rn3b1r/1pR1pBpp/pB1k1n2/1q1P4/6b1/6Q1/PP3PPP/4K2R b K - 7 18,e7e5 g3a3 b5b4 a3b4,1928,mate matein2 middlegame short
ln67H,5r1k/R7/2p2r1p/2Pp2pQ/1P2p3/4q2P/6PK/5R2 b - - 1 34,e3c3 h5h6 f6h6 f1f8,1903,deflection endgame mate matein2 sacrifice short
rTmNY,3R4/3k1p1p/5Bp1/1p2P3/2b5/1r1p3P/5PPK/8 b - - 9 41,d7e6 g2g4 d3d2 d8d6,2015,endgame mate matein2 pillsburysmate quietmove short
s6k6I,6k1/6p1/4p1Qp/8/3P2N1/6BP/1p4PK/2q5 b - - 3 45,b2b1q g4f6 g8h8 g6e8,1923,endgame mate matein2 pin short
BWnCb,1k1r1r2/1pp5/1Q6/p3B2p/P3qPp1/3nP3/3PR2P/2R3K1 b - - 0 36,d3c1 b6c7 b8a7 c7a5,1998,fork mate matein2 middlegame short
L0YKd,3r2k1/4P1p1/8/2Np4/1P5n/P3P1p1/6Q1/2q1KR2 w - - 3 39,e1e2 c1c2 e2e1 h4g2,1909,endgame mate matein2 short
0hUri,3k2r1/pp2Rp1p/2bp4/8/8/2N2N2/PP3PnP/4R1K1 w - - 2 26,e1e2 g2e3 f3g5 g8g5,1945,discoveredattack discoveredcheck mate matein2 middlegame pillsburysmate short
P0xGs,8/2N2k2/3p3p/2pQ1p2/1pP2P1b/1P1P3P/7K/2q5 b - - 11 37,f7g6 d5g8 g6h5 g8f7,2009,endgame master mate matein2 short
FDE8e,5R2/p5rk/8/3p3r/3Pp3/1P2P2q/4R1B1/5QK1 w - - 15 42,f1f6 h3h1 g1f2 g7g2,2001,master mate matein2 middlegame pin short
BOvM7,5k2/4p1b1/pp1qPpp1/2p3N1/2PpQ1P1/3P2P1/PP3P1K/8 b - - 0 31,f6g5 e4a8 d6b8 a8b8,2107,endgame mate matein2 short
lPbLV,7k/7q/1p1b4/1B1p1K2/P7/7P/4Q1P1/8 w - - 3 48,f5g4 h7g6 g4f3 g6g3,2036,endgame mate matein2 short
DFF0e,6rk/p1p4p/2Q5/5r1q/3P1p2/4P2P/P6K/2R2R2 w - - 0 26,f1g1 h5h3 h2h3 f5h5,1964,attraction endgame mate matein2 sacrifice short
AGohu,7Q/1p2kp2/p3r2p/8/8/q2B3P/P1P3PB/1K4NR w - - 1 26,c2c3 e6e1 b1c2 a3a2,2091,deflection mate matein2 middlegame short
Kp5U6,2r1kr2/5p1Q/3p4/4p1bP/Np2P3/4q3/P4R2/1K3R2 w - - 7 37,f2f7 c8c1 f1c1 e3c1,1969,mate matein2 middlegame short
iBQDg,r5rk/bn3p1B/p2pbq1B/1p2p2Q/1P1p2P1/2P4P/P4P2/R3R1K1 b - - 0 28,h8h7 h6f8 f6h6 h5h6,1989,discoveredattack discoveredcheck mate matein2 middlegame short
TcKgX,1kb5/5R2/1p1p4/3P4/KQ1pP1p1/8/q7/8 w - - 0 46,a4b5 a2a6 b5c6 b6b5,1942,discoveredattack discoveredcheck endgame mate matein2 short
K1G6m,7r/3nk3/4p1KP/p2p4/P1pP3P/2P5/1P6/1R1B4 w - - 3 56,d1c2 h8g8 g6h7 d7f6,1955,cornermate endgame mate matein2 short
SBGGk,r6R/2k5/4p1pP/p2pNp2/P1pPnK2/4P3/2r3P1/R7 w - - 3 50,h8a8 g6g5 f4f3 c2f2,2065,endgame hookmate mate matein2 short
HxqeT,3r4/pp1B2p1/3QPkp1/3P1pq1/3p2P1/7r/PP2R2K/8 w - - 0 33,h2h3 g5g4 h3h2 d8h8,2056,endgame fork mate matein2 short
6bH4D,r1bq1k1r/pp2pB1p/2n3p1/2p3N1/8/P2P1Q2/2P2PPP/b1B2K1R b - - 1 12,c6e5 g5e6 c8e6 c1h6,1949,clearance fork mate matein2 middlegame sacrifice short
qqd3r,r1b3k1/1p5p/3Np3/p4Pr1/3P1n2/P2B4/1P3PP1/R4RK1 w - - 1 23,d3e4 f4e2 g1h1 g5h5,1904,kingsideattack master mate matein2 middlegame short
8FDJv,6k1/p1R2p2/1p4p1/3Qr1Kp/3b1P2/6P1/P4r1P/8 w - - 2 31,f4e5 d4e3 g5h4 f2h2,1918,endgame master mate matein2 pillsburysmate short
HlR0H,r2k3r/pb1n1pp1/1p5q/1NpP2b1/3P4/P2B1N2/1P2QPP1/2R1RK2 w - - 5 21,d5d6 h6h1 f3g1 h1g2,1926,mate matein2 middlegame short
g8bgK,r1b3k1/pp3ppp/3p4/2pPrP1n/2P4q/2N4P/PPB4K/R1BQR3 w - - 2 20,e1e5 h4f2 h2h1 h5g3,1922,cornermate mate matein2 middlegame short
J7IJV,8/1p4Q1/k3pN2/pB1p1rp1/2pP4/2P1P1q1/PP4P1/2K5 b - - 2 33,a6b5 g7b7 b5a4 b7c6,2026,endgame mate matein2 short
QAYqe,1rq1rk2/8/b3p1Q1/2p1P1P1/p1P2PP1/Pp3N2/6K1/b6R b - - 0 33,b8b7 g6f6 b7f7 h1h8,2022,killboxmate mate matein2 middlegame short
cwjsB,1Q5R/r3q1p1/5rkp/1pp5/p2pP2P/3P4/PPP3P1/6K1 b - - 0 32,e7f7 b8g3 g6h5 g3g5,2014,endgame epaulettemate mate matein2 pin short
EQpNn,r6k/6p1/3p2Qp/4p2P/1nPbP3/3P2P1/1R2RP2/r1K5 w - - 3 42,b2b1 a1b1 c1b1 a8a1,2036,attraction mate matein2 middlegame operamate queensideattack short
yIOku,8/5p1k/3Qp1pp/2P5/8/5PKP/6P1/4q3 w - - 4 42,g3g4 f7f5 g4f4 g6g5,1938,endgame mate matein2 queenendgame short
P6cuh,3k2r1/pp3p1p/2np1q1p/2bNp2Q/2B1P3/3P1b2/PPP2PPP/R4RK1 w - - 0 14,d5f6 g8g2 g1h1 g2g4,2032,discoveredattack discoveredcheck kingsideattack mate matein2 middlegame morphysmate short
xYjpX,5rk1/pp5p/4R1p1/8/5rPK/3R3P/PP5q/4Q3 w - - 3 31,e6e8 f4g4 h4g4 h2f4,1946,attraction endgame mate matein2 pin sacrifice short
lC7Gu,1q3rk1/1b2br1p/p2pQ1p1/6P1/3BP3/8/p3N3/K4R1R b - - 3 31,b7c8 e6g6 h7g6 h1h8,1914,master mate matein2 middlegame operamate sacrifice short
bf4g1,7Q/p4r2/1p4pk/2b1B3/6P1/7P/qP6/7K b - - 3 37,f7h7 e5f4 g6g5 h8f6,2179,endgame mate matein2 short
au8UQ,6rk/2R5/5pq1/3Q4/P2P3P/4P3/5P2/5K2 w - - 1 39,d5f7 g6d3 f1e1 g8g1,1918,endgame mate matein2 short
DLrud,3r3k/4NR1p/p5p1/1pB5/4p3/Pr6/1bK5/6R1 b - - 3 33,d8d3 f7f8 h8g7 e7f5,2125,mate matein2 middlegame pin short
s6toK,r5k1/5ppb/p1qp1b1p/1p1R3P/4PB2/P2pQP2/BP4P1/2KR4 w - - 0 27,c1b1 c6c2 b1a1 c2b2,1963,fork mate matein2 middlegame short
0VqAu,2krr3/Rpp3pp/6n1/1P1Np3/2P1QP2/6P1/3qP1KP/8 b - - 0 23,e5f4 d5b6 c7b6 e4b7,2004,discoveredattack mate matein2 middlegame queensideattack sacrifice short
MdBlR,5rk1/3p1p1R/r3pqn1/4n2N/1p2b1p1/1P6/1PNQ1P2/1K5R b - - 1 26,f6f3 h7g7 g8h8 d2h6,1959,kingsideattack mate matein2 middlegame short
BJa5n,rnbk2nr/p2p3p/2pP1pq1/1B6/3B4/2P5/P1PKQP1P/4R3 b - - 1 21,c6b5 d4f6 g6f6 e2e8,1962,mate matein2 middlegame sacrifice short
gxo8s,2Q5/p3Rpbk/1p4p1/2p5/8/P5q1/1PP5/K7 w - - 4 41,e7f7 g3a3 a1b1 a3b2,1987,endgame mate matein2 pin short
s76ff,2r3k1/1Q2R2R/pp2p1p1/2p1p3/P1P2rKP/1PN3P1/8/5q2 w - - 4 36,g4g5 f4g4 g5h6 f1c1,2179,mate matein2 middlegame short
c37f7,4r3/5kpp/5p2/8/3B4/1pr3P1/1R1NKP1P/8 w - - 10 40,e2d1 c3c1 d1c1 e8e1,1979,attraction endgame mate matein2 sacrifice short
rEUmy,r4bkr/pp4pp/2pN2q1/3R4/2Q2B2/8/PP3PPP/3b2K1 b - - 0 21,f8d6 d5f5 g6e6 c4e6,1998,discoveredattack discoveredcheck kingsideattack mate matein2 middlegame short
96DLG,r2q1rk1/pb1pbppp/1pn1p3/4P1BQ/4N3/3B4/PPP2PPP/R4RK1 b - - 4 13,e7g5 e4f6 g7f6 h5h7,2060,kingsideattack mate matein2 middlegame sacrifice short
ArXVm,2k4r/pp4p1/8/2ppP1Q1/3P1R2/2P5/PP3R1K/4qb2 w - - 7 29,h2g3 e1e3 f4f3 e3g5,2104,endgame mate matein2 short
QbS5z,1k6/1p4R1/p3Q3/4P3/1P1p4/q2B4/2PK1P2/7r w - - 1 39,e6b6 a3c1 d2e2 c1d1,2064,endgame mate matein2 short
k7ueK,8/5p2/2p1p3/2Pp1kp1/3P4/4P1P1/4KP2/8 b - - 2 39,f5e4 g3g4 e6e5 f2f3,1973,endgame mate matein2 pawnendgame quietmove short
KS6E9,1k6/pb5p/1p4p1/5p2/2p2q2/P1N4P/2Q2P1n/R2R1K2 w - - 8 30,f1g1 f4g5 g1h2 g5g2,1990,mate matein2 middlegame sacrifice short
FCQZn,8/pR5p/5k2/5pn1/1P1N1Kp1/P6r/2P5/8 w - - 4 38,b7a7 g5e6 d4e6 h3f3,1903,endgame mate matein2 sacrifice short
VXFNM,1r3k2/2p1q3/p4p1p/5R2/p1Brn2B/7P/P3Q1P1/2K1R3 w - - 0 27,h4f6 e7a3 e2b2 a3b2,2010,mate matein2 middlegame queensideattack short
sX0rS,4KR2/p7/3k1P2/3p4/3P4/8/8/6r1 w - - 2 62,f6f7 g1b1 f8g8 b1b8,2111,endgame mate matein2 quietmove rookendgame short
qPPAc,r5k1/ppb2b2/3q1pBB/2p5/2Ppr3/1P1n3P/P3N1Q1/RN3R1K b - - 0 24,e4e2 g6h7 g8h7 g2g7,1966,attraction discoveredcheck doublecheck kingsideattack mate matein2 middlegame sacrifice short
LZW8z,r3qrk1/1p3ppp/8/R4b2/2P5/1N3P2/nP1Q2PP/1K3B1R w - - 2 20,b1a2 e8a4 a5a4 a8a4,1904,mate matein2 middlegame pillsburysmate sacrifice short xrayattack
Gnhcy,6k1/Q3Rb2/p6p/1p1rP1p1/1K3rP1/8/PPP4P/8 w - - 7 41,b4a3 f4a4 a3b3 d5d3,2038,discoveredcheck doublecheck endgame mate matein2 morphysmate pillsburysmate short
Tbrrj,r5k1/1pb2pp1/p4n1r/3p4/3N2b1/1PNQPPq1/PB4B1/2RR2K1 w - - 0 22,c3e2 h6h1 g1h1 g3h2,1938,attraction kingsideattack mate matein2 middlegame pin sacrifice short
0gDVg,2k5/pp3rp1/2pQ4/8/6P1/7P/qP6/3R2K1 b - - 4 36,b7b6 d6c6 f7c7 c6a8,1910,endgame mate matein2 short
E5wW3,2r3k1/p1r5/7R/3p4/P3q1PQ/5R1K/2p4P/8 b - - 3 42,c2c1q h6h8 g8g7 h4f6,2020,killboxmate mate matein2 middlegame short
36VoZ,5rk1/pQ3ppp/2p5/8/5q1n/5P2/PPP2P1P/R4RK1 w - - 1 21,b7c6 f4g5 g1h1 g5g2,2113,endgame mate matein2 short
xMl6w,q5k1/5Qp1/pp1bpR2/3b4/3P4/P5NP/1P4PK/2r5 b - - 3 27,g8h7 f6h6 h7h6 f7h5,1919,attraction mate matein2 middlegame pin sacrifice short
sbLkc,1k1r3r/1Bp4p/4ppp1/2bp4/4PP2/5K2/3q1P1P/R4Q2 b - - 0 27,b8b7 f1a6 b7b8 a6a8,1921,endgame mate matein2 short
mxeag,1r1r2k1/p3pp2/2p1P1p1/8/6P1/q3B2P/2K5/1Q1R1R2 b - - 4 28,b8b1 d1d8 g8g7 f1f7,2173,endgame hangingpiece mate matein2 pillsburysmate short
rdIMK,b5k1/1q1p1r1p/4p3/p1P1PRb1/Pp1P2p1/1B2P1P1/3Q3P/5RK1 w - - 1 35,f5f7 g5e3 d2e3 b7g2,2105,kingsideattack mate matein2 middlegame sacrifice short
pUFKh,8/6bp/3q2pk/pp3p2/1P6/P3PPP1/5PK1/2Q5 b - - 1 36,a5b4 c1h1 h6g5 h1h4,2012,endgame mate matein2 short
YUpwJ,r1b2rk1/p3qp2/3bp2Q/1p1p4/3P1P2/4PR2/PP4PP/R5K1 b - - 2 21,f7f6 f3g3 g8f7 h6h5,1929,mate matein2 middlegame short
8NdXI,q7/p3p2k/1p4pp/1Pp5/2P2n2/P4rP1/1B3P1P/1R1Q1RK1 w - - 4 22,b2e5 f3g3 h2g3 a8g2,2006,clearance kingsideattack mate matein2 middlegame sacrifice short
gs4Qe,r5rk/pbp5/4pq1p/1p1pP1N1/8/3P4/PP1N4/2K3RR b - - 0 22,f6e5 g5f7 h8h7 h1h6,2009,fork mate matein2 middlegame short
STUK8,5br1/ppk1n3/4Q1p1/1q5p/2P5/8/P4PPP/3R2K1 b - - 0 29,b5f5 e6d6 c7c8 d6d8,2120,endgame mate matein2 short
6CXoY,8/4k1p1/2PNp2p/r2nP3/3K4/2p3P1/7P/5R2 b - - 10 41,c3c2 f1f7 e7d8 f7d7,2088,endgame mate matein2 short
7lVL7,8/5pp1/4k2p/2b5/2ppbK2/5P1P/P1P3P1/3B4 w - - 0 41,f4e4 f7f5 e4f4 c5d6,2031,bishopendgame endgame mate matein2 short
HI8Ns,r1b1Q1r1/pp4k1/2n1p3/3p1p2/5P2/1NqB2R1/P1P3PP/7K b - - 3 27,g7f6 g3g6 g8g6 e8f8,1925,collinear epaulettemate mate matein2 middlegame sacrifice short
CHyeJ,5rk1/1p4p1/p5qp/P7/3QN3/7r/1P4RK/4R3 w - - 0 33,h2h3 g6h5 h3g3 f8f3,1984,endgame killboxmate master mate matein2 short
cOxi9,8/1pp3k1/2p5/5K2/2P1Q2P/1P6/8/5q2 w - - 23 54,f5e6 f1f7 e6e5 f7f6,1984,endgame mate matein2 queenendgame short
mHZbM,2k3rr/p1p1np2/Pp6/1P2N3/4P2q/2P3p1/5PB1/R2Q1RK1 w - - 1 24,e5f3 g3f2 f1f2 h4h1,2093,advancedpawn kingsideattack mate matein2 middlegame pin short
lS7Ir,8/3N1Rpk/2n4p/2pp1Pp1/6q1/1p6/3K4/8 b - - 1 47,c5c4 d7f6 h7h8 f7f8,2028,endgame mate matein2 pin short
bM4ou,2r4r/3bp1kp/3p1p1P/3B2p1/pp2PQP1/5P2/PPq5/K2R3R b - - 0 24,g7g6 f4f5 d7f5 g4f5,2031,mate matein2 middlegame sacrifice short
1sSxl,3b4/6k1/3p2Pp/P4p1P/2Qp1Pq1/3Pp3/8/4B1K1 w - - 3 45,g1f1 e3e2 f1f2 d8h4,1953,advancedpawn endgame master mate matein2 short
8aWQO,2r2rk1/1p3p1R/4bPp1/p2p1qP1/8/1P2PN2/5Q2/3R2K1 b - - 0 39,c8c2 h7g7 g8h8 f2h4,1906,mate matein2 middlegame short
qK2pl,2k5/ppp1n3/2n2B2/2b2b2/6p1/1Q6/PPPR2P1/2KN1q1r b - - 1 20,c6a5 b3g8 e7g8 d2d8,2144,mate matein2 middlegame operamate sacrifice short
AVgvQ,5R2/1r6/1rp5/p1p1k1p1/4p2p/1P2P1pP/P1PPK3/5R2 b - - 1 32,b7g7 f8f6 g3g2 f1f5,2014,endgame mate matein2 rookendgame short
QHvjV,8/4Q2p/p3N1pk/1p6/1P3q2/P6P/1P2n1P1/R4r1K w - - 5 35,a1f1 f4f1 h1h2 f1g1,1942,endgame mate matein2 short
lW5xg,8/7k/1R3p2/4pN1p/7P/5N2/5nPK/r7 w - - 0 35,b6f6 a1h1 h2g3 f2e4,1978,endgame mate matein2 short
LemM5,1k6/pp1Q3p/4p3/1P6/2P1nq2/6r1/P5KP/1N4R1 w - - 0 30,h2g3 f4g3 g2f1 g3f2,1901,endgame mate matein2 short
zVEMR,5qk1/p6p/6r1/8/6QN/6b1/PP3p2/5R1K w - - 4 35,h4g6 f8a8 g4f3 a8f3,1939,endgame mate matein2 short
e8GVM,3Bn3/4N1rk/3p1p2/3PpP2/1P2P1qp/R4n2/4Q3/5B1K w - - 9 52,f1g2 g4h3 g2h3 g7g1,2157,arabianmate clearance mate matein2 middlegame sacrifice short
EMESz,4rk1r/2p4p/2npbp2/pp4qN/8/K1B2B2/PPP2P1P/R2Q3R w - - 0 23,f3c6 g5c5 b2b4 c5c3,1930,deflection fork mate matein2 middlegame short
7XXtx,r2q2rk/3n1p1p/3p1PpQ/2pN4/2P1P3/p4R2/1PK3PP/3R4 b - - 5 26,a3b2 h6h7 h8h7 f3h3,1941,attraction kingsideattack mate matein2 middlegame sacrifice short
8RMuo,8/6k1/4p1pp/4Pp2/p7/P1qn1N1P/Qr3PP1/1R3K2 w - - 12 44,b1b2 c3c1 f1e2 d3f4,2077,endgame mate matein2 short
x5yGb,1B5r/P3R3/1k6/1p1pP1q1/1PpP4/2P2P1p/4NK2/8 b - - 11 60,h3h2 a7a8n b6c6 e7c7,1921,advancedpawn endgame mate matein2 operamate promotion short underpromotion
5yPm0,3r1rk1/p5bp/2p3p1/4p3/2P1K3/2N2P2/P1nB2PP/1R5R w - - 9 25,d2e3 f8f4 e3f4 d8d4,2039,mate matein2 middlegame sacrifice short
UqklC,r1b2rk1/pppq3p/1b3PpQ/8/3P4/2PB4/P1P1pR1P/R3K3 b Q - 1 19,b6a5 d3c4 f8f7 h6g7,1955,mate matein2 middlegame pin short
mc5fa,N5k1/4ppb1/n2p2pp/p1pP4/P1N1P1PP/1rq5/2P1QP2/2KR3R w - - 0 30,h1h3 b3b1 c1b1 c3a1,2064,attraction mate matein2 middlegame queensideattack sacrifice short
AZ6Iw,8/p1p1n1p1/2p1p3/2pkP3/N4P2/1P2K1P1/P1P5/8 b - - 0 24,e7f5 e3d3 c5c4 b3c4,1907,defensivemove endgame knightendgame mate matein2 short
03Rmn,2kr3r/pp2bpp1/1q2pn2/1b5p/2B2B2/1N3P1P/PP1Q1P2/2R2RK1 b - - 0 17,d8d2 c4e6 c8d8 c1c8,1905,discoveredcheck doublecheck mate matein2 middlegame operamate queensideattack short
ZDk5I,5rk1/6p1/1PpN3p/p1P1r3/P7/R4pPq/2Q2P1P/5R1K w - - 2 28,f1g1 h3h2 h1h2 e5h5,2134,kingsideattack mate matein2 middlegame sacrifice short
HqX37,r2q1k1r/1p2bp2/p1p2Nn1/4P1Np/2Q5/6P1/PP3PBP/5RK1 b - - 1 20,g6e5 c4f7 e5f7 g5e6,1985,mate matein2 middlegame sacrifice short
V0EUQ,1k4rr/ppR2p2/8/3bRB1p/P2p1QpP/1q4P1/5P2/6K1 b - - 0 29,b3f3 e5e8 g8e8 c7c8,2032,discoveredcheck doublecheck mate matein2 middlegame operamate queensideattack sacrifice short
7KpRp,4r1k1/1p3pp1/p2b1n1p/P1pPqN2/2B5/5R1P/1PQ2PP1/4rRK1 w - - 5 22,f1e1 e5h2 g1f1 h2h1,2008,kingsideattack mate matein2 middlegame short
0D2Fc,6k1/pQ3ppp/4R1r1/8/3q4/P4P2/BPR2KPP/3r4 w - - 3 26,e6e3 d4h4 g2g3 h4h2,2040,mate matein2 middlegame short
FB2oN,r1r4k/5R2/6pp/p1qP4/6P1/pK1Q3P/1PP5/7R w - - 2 33,d3g6 c5b4 b3a2 b4b2,2136,endgame mate matein2 short
JN8yP,2r2rk1/1p1n1p2/p3b1BQ/3p4/8/6RP/P1P2PPK/q7 b - - 0 26,f7g6 h6g6 a1g7 g6g7,1986,fork mate matein2 middlegame short
Tenha,5rk1/1p3pp1/n1p4R/p3P3/2P1Nn2/1P2q2P/P1Q3BK/8 b - - 0 29,f4g2 e4f6 g7f6 c2h7,2083,clearance mate matein2 middlegame sacrifice short
WDT0x,r1bq1bnr/pppk1Q1p/2n1pp2/3N4/3P2B1/4p3/PPP2PPP/R3K1NR b KQ - 1 9,c6e7 f7e6 d7e8 g4h5,1933,mate matein2 opening short
lYpIF,6k1/4nr1p/1p2Q2B/p4P2/8/8/Pqr4P/6RK b - - 2 28,e7g6 e6e8 f7f8 e8f8,2023,mate matein2 middlegame pin short
p2J8V,3r4/2k2b2/pqp2p2/1p2rPpp/1P2P3/P1QP2PP/4BK2/2R4R w - - 5 28,f2f3 e5f5 e4f5 f7d5,1968,mate matein2 middlegame sacrifice short
X3pN4,r2qkr2/1ppb1pQ1/p2n3B/3N1p2/7b/7P/PP4P1/R2R2K1 b q - 5 26,h4e7 d5f6 e7f6 g7f8,1972,deflection mate matein2 middlegame short
y8rtW,5Q2/pp6/4p1pk/3p3p/4qNp1/1P4P1/P1r3PK/8 b - - 4 44,h6g5 f4e6 e4e6 f8f4,1908,clearance endgame mate matein2 sacrifice short
UWCQF,r1bq1r2/pp3ppk/2n2R1b/2ppP2Q/8/1PP5/P1P3PP/R1B3K1 b - - 3 13,f8h8 f6h6 g7h6 h5f7,2176,epaulettemate mate matein2 middlegame short
FeNJG,5rk1/p3Q1p1/1p5p/2pN1p2/2Pp3K/6b1/PP2R1qP/8 w - - 0 33,h2g3 g2h1 e2h2 h1h2,2055,endgame mate matein2 short
wC4eN,rr5k/2Q2R1p/6pN/p1b4n/4q3/7P/PK1B2P1/3R4 w - - 1 30,b2a1 e4d4 d2c3 d4c3,1936,mate matein2 middlegame short
uy0n6,8/8/1p2Q1n1/pPpPpNkp/P3Pp2/3K1P2/1q6/8 w - - 2 48,e6b6 c5c4 d3c4 b2c2,2068,attraction endgame mate matein2 short
yirti,8/5kp1/5p1p/4p3/4P1K1/5P1P/6P1/8 w - - 2 66,g4f5 h6h5 g2g3 g7g6,2145,endgame mate matein2 pawnendgame quietmove short
BlFv3,5R2/2pQ2p1/1p2pk1p/6r1/8/P1P1q3/1P4P1/7K b - - 19 39,f6g6 d7e8 g6h7 f8h8,1936,endgame mate matein2 short
CFHa5,r1bqr1k1/pp3p1p/2n3p1/8/5P1n/1BB3Q1/PPP3P1/R4K1R b - - 1 19,h4f5 g3g6 h7g6 h1h8,2059,kingsideattack mate matein2 middlegame operamate pin sacrifice short
nR6ZY,8/5p2/4p1p1/1p2Q1kp/8/3q1P1P/6P1/7K b - - 11 52,d3f5 f3f4 g5h6 e5h8,2166,endgame mate matein2 queenendgame short
xcgDB,4r3/1b2p1k1/p2n1p1N/1p1p3Q/3P1N2/P6P/6PK/4q3 b - - 7 35,e8g8 h5g6 g7h8 g6g8,1907,mate matein2 middlegame short
NzA7E,r1b1k1nr/1ppp1Q1p/p2P2pb/4P1N1/4P3/8/PP1Nq1PP/5n1K b - - 1 19,e8d8 g5e6 d7e6 d6c7,1956,advancedpawn mate matein2 middlegame sacrifice short
6xEHM,r1b4Q/pp1k1p2/2pnn3/3p4/7B/6N1/PPq3P1/4R1K1 b - - 3 26,c2g6 h8d8 e6d8 e1e7,2120,epaulettemate mate matein2 middlegame operamate sacrifice short
H3q4N,r1r4k/1p2BPbp/p7/2pp4/P2n3N/3P3R/1P4PP/6K1 b - - 6 23,g7f8 e7f6 f8g7 h4g6,2050,kingsideattack mate matein2 middlegame pin short
29l1c,r7/5kp1/2P2p1p/8/1r1pBN2/7P/1p3PP1/4R1K1 b - - 0 40,a8a1 e4d5 f7f8 f4g6,2107,endgame mate matein2 short
5S6XG,4r1k1/ppp1rpp1/7p/3P4/1PPP2n1/2N2pBq/P1Q2P1P/R5RK w - - 8 21,c2d1 h3h2 g3h2 g4f2,2190,deflection kingsideattack mate matein2 middlegame sacrifice short
ZrcRm,3r4/2R2pk1/1p4p1/pPn1P1Kp/5N1P/5PP1/P7/8 w - - 5 39,e5e6 d8d5 f4d5 c5e6,1913,deflection endgame master mate matein2 sacrifice short
O0hCa,r6r/6kp/p2q1n2/4p3/1pB2P1Q/8/PPP4P/1K2R2b b - - 0 24,e5f4 h4g5 g7f8 g5h6,1949,mate matein2 middlegame short
6x5JS,2r3k1/pb3pp1/1p1q1B1p/2b2QN1/2P5/8/P2N1PPP/4R1K1 b - - 0 23,d6f6 f5h7 g8f8 h7h8,1986,kingsideattack mate matein2 middlegame short
0wwic,r4r2/pp1nb3/2p4R/2P1Pkp1/1P1PNp2/P4K2/5B2/6R1 b - - 0 35,f8h8 g1g5 e7g5 e4d6,2144,mate matein2 middlegame sacrifice short
59iLp,8/5ppk/7p/p2pb3/5q2/P4K2/1P2QP2/5R2 w - - 14 41,f3g2 f4h2 g2f3 h2h3,2103,endgame mate matein2 short
W1Hzt,3k3r/Qp1rbpp1/p2B4/1q3n1p/5P2/8/PP4PP/2R1R2K b - - 2 26,d7d6 a7b8 d8d7 c1c7,1981,mate matein2 middlegame short
jEtib,3r1r1k/pp5B/4bb1R/nP2p3/P5q1/2P2N2/2Q3P1/2R3K1 b - - 0 29,f6g5 h7g8 g5h6 c2h7,2003,clearance discoveredattack discoveredcheck kingsideattack master mate matein2 middlegame sacrifice short
u0b8z,3Q4/5Np1/4p1qk/1b1pP3/1b1P2P1/4P2P/1r6/4R1K1 b - - 0 35,g6f7 d8h4 f7h5 h4h5,2177,endgame mate matein2 short
CZDLE,3r4/1p2qpk1/4pR1p/p5p1/P1Pn2P1/2Q3NP/1P4P1/1B4K1 b - - 0 28,g7f6 g3h5 f6e5 c3g3,2093,endgame master mate matein2 short
MP8Je,4B1k1/5p1p/4pKp1/4PbB1/5P1P/8/5r2/8 b - - 5 60,g8f8 e8f7 h7h6 g5h6,1927,endgame mate matein2 short
x0qRT,r2qk2r/1p1bb1pN/p1n1pp2/3pn2Q/3p4/P1P5/1PB3PP/RNB2RK1 b kq - 1 15,g7g6 c2g6 e5g6 h5g6,1967,mate matein2 opening short
AOCL1,r4r1k/3R2pp/p3P1p1/1p1Q4/6P1/4q2P/P5K1/5R2 b - - 1 30,f8f1 d5a8 f1f8 a8f8,2040,endgame hangingpiece mate matein2 short
mz5yo,r7/2p2p2/1bP4q/p1N2k2/7B/5p2/PP6/1Q5K b - - 3 38,f5e5 b1e4 e5d6 c5b7,1955,endgame mate matein2 short
JlGSx,2kr1b2/1bp2p2/pp5p/2P5/2NN1n2/2PP4/P5rP/R2Q1RK1 w - - 0 21,g1h1 g2g1 h1g1 f4h3,1925,attraction discoveredcheck doublecheck kingsideattack mate matein2 middlegame sacrifice short
