id,fen,moves,rating,themes
jIoDX,8/rB6/P7/2k2R2/7p/2p3b1/3rn1P1/1R5K b - - 1 51,c5d4 b1b4 d4d3 b7e4 d3e3 f5f3,1769,epaulettemate long mate matein3 middlegame operamate
9qUAn,8/5rk1/3R3p/5p1Q/1p6/2b1q1PP/7K/2R5 b - - 1 43,e3c1 h5g6 g7h8 d6d8 f7f8 d8f8,1856,endgame long mate matein3
pdbU9,r1b2rk1/5p1B/2p2R1p/1p1pN3/3P4/2P1P3/q1Q3PP/6K1 b - - 1 23,g8g7 f6f7 f8f7 c2g6 g7h8 e5f7,1639,attraction long mate matein3 middlegame sacrifice
qmnm4,2krr3/1p1n2p1/1P6/P2Bp2p/2Q1N3/3KP2P/8/6q1 b - - 2 31,d7c5 c4c5 c8b8 c5c7 b8a8 c7b7,1701,hangingpiece long mate matein3 middlegame
I2jW4,8/1rp5/1kp1R3/p7/P5p1/KPR5/7r/8 b - - 3 45,h2h3 c3c6 b6a7 c6a6 a7b8 e6e8,1659,endgame long mate matein3 rookendgame
8W6iW,r3r3/4Pkp1/p1p4p/q2pQn2/3P4/2N5/PP4P1/1K2R3 b - - 0 25,f5e7 e5e6 f7f8 e1f1 e7f5 f1f5,1820,long mate matein3 middlegame
cHO6d,r2kr3/pp4R1/2p2n1p/8/2BPn3/5q2/PP5B/4R1K1 b - - 4 27,e4f2 h2c7 d8c8 e1e8 f6e8 c4e6,1727,deflection exposedking long mate matein3 middlegame
5Ppeq,7k/1p4p1/p1p5/2PpNr1q/1P1Pp1Pn/P7/3QRr1K/5R2 w - - 0 37,e2f2 h4f3 h2g3 h5h4 g3g2 h4h2,1816,discoveredcheck doublecheck exposedking fork long mate matein3 middlegame
M03md,5r1k/bpp2p2/p2p2rp/3N3R/7Q/6PK/PP3q2/R7 b - - 5 29,f8g8 h5h6 h8g7 h6h7 g7f8 h4d8,1603,exposedking long mate matein3 middlegame
va3m2,8/P1R5/1B3p1p/1P2p1p1/2P2k2/5P1P/3n2PK/3r4 w - - 1 38,a7a8q d2f1 h2g1 f1g3 g1f2 d1f1,1635,discoveredattack discoveredcheck endgame long mate matein3
Oij7l,5qk1/3b2pp/1p2pnp1/1P1p4/3P4/1Q1BP3/5rPP/1R2K2R w K - 0 20,e1f2 f6e4 f2e1 f8f2 e1d1 f2d2,1650,discoveredcheck doublecheck long mate matein3 middlegame
3qu47,r1bq1bkr/ppppn1pp/6n1/4P3/8/1Q6/PPP3PP/RN2KB1R b KQ - 3 11,d7d5 e5d6 e7d5 b3d5 c8e6 d5e6,1772,discoveredattack discoveredcheck enpassant kingsideattack long mate matein3 opening
SVakK,2r4k/1p4np/5Qp1/pB6/P3P3/5P2/3r1q2/1K4RR b - - 6 34,f2e3 h1h7 h8h7 f6g6 h7h8 g6g7,1880,attraction long mate matein3 middlegame sacrifice
RcpDa,2r2bk1/3p3p/p3pBp1/1p2P2Q/8/1P4R1/1q3PPK/8 b - - 1 31,d7d5 g3g6 h7g6 h5g6 f8g7 g6g7,1729,endgame long mate matein3 sacrifice
yXg9h,2kr4/pp4bp/1n2P1p1/2p1pr2/3q4/2N4Q/PP3PPP/R1B2RK1 w - - 10 19,c3b5 d4f2 f1f2 d8d1 f2f1 d1f1,1662,clearance kingsideattack long mate matein3 middlegame sacrifice
Iromb,6k1/pp4p1/4p2p/1Q4pP/8/4q1NN/3r1rK1/7R w - - 0 34,h3f2 e3f2 g2h3 f2g2 h3g4 d2d4,1710,endgame epaulettemate exposedking long mate matein3
prEqQ,2Bq4/1p3Qpk/p5r1/7p/1P6/P3P2P/5Rb1/6K1 w - - 1 31,c8f5 d8d1 f2f1 d1f1 g1h2 f1h1,1626,endgame exposedking long mate matein3
9Ko0I,5r1k/p6p/4R3/1p6/2p3RB/6PK/Pq6/8 b - - 3 37,c4c3 h4f6 f8f6 e6e8 f6f8 e8f8,1607,endgame long mate matein3 sacrifice
oYLUU,rnbq1rk1/pp1n2p1/2p1p1P1/3pP3/8/2N5/PPP2PP1/R1BQK2R b KQ - 0 13,d7e5 h1h8 g8h8 d1h5 h8g8 h5h7,1604,attraction fork long mate matein3 opening sacrifice
qSyzo,2rq2k1/4bpp1/2r1p1p1/pp1pB3/3P4/2P4R/PP1Q1PPP/R5K1 b - - 1 21,b5b4 h3h8 g8h8 d2h6 h8g8 h6g7,1768,attraction kingsideattack long mate matein3 middlegame pin sacrifice
Gk59e,r4r1k/4bp2/pq6/2p5/2Bp1Q2/3P1P2/2K1NP1P/6R1 b - - 3 28,a8b8 f4e5 b6f6 e5h5 f6h6 h5h6,1774,exposedking fork long mate matein3 middlegame
q9xKG,8/Q4K1k/1p4pp/8/5P2/2qB4/6bP/7R b - - 0 31,g2h1 d3g6 h7h8 a7b8 c3c8 b8c8,1848,endgame long mate matein3
Mh6cf,r7/1pbb1q1k/2p2P2/p1Ppp1P1/P7/1P2PQ2/1B6/5RK1 b - - 0 30,a8g8 f3h1 d7h3 h1h3 f7h5 h3h5,1810,exposedking long mate matein3 middlegame
Rih36,2k2r2/6pp/1Q6/1p2P3/1P1P3q/P7/2r2PPP/R4RK1 w - - 3 28,a1c1 h4f2 f1f2 c2c1 f2f1 c1f1,1633,deflection endgame long mate matein3 sacrifice
h6MLB,2b3k1/2p1rppp/3p4/pNpP4/2P2Q2/1P4Pq/P4P1P/5RK1 w - - 2 24,f4g5 h3f1 g1f1 c8h3 f1g1 e7e1,1888,attraction endgame kingsideattack long mate matein3 pillsburysmate sacrifice
HiiC7,2r3k1/1q1bQppp/4pn2/1p1pN3/8/1PP1P3/2P1KPPP/7R b - - 2 22,c8c7 e7f7 g8h8 f7f8 f6g8 e5f7,1690,kingsideattack long mate matein3 middlegame smotheredmate
SowF0,r1bq1r2/1p3p2/p1p4k/2b1pN2/4p3/PB1P1Q2/1PP2P2/2K3R1 b - - 3 21,c8f5 f3h1 f5h3 h1h3 d8h4 h3h4,1696,exposedking long mate matein3 middlegame
e2pZq,8/8/3p3b/5Q1k/2P1P3/7K/p7/1q6 b - - 5 49,h6g5 f5h7 g5h6 h7f7 h5g5 f7f5,1822,endgame long mate matein3
i137G,5k1r/ppp5/3q3B/4rP1p/2Q5/1PP5/P7/2K3R1 b - - 1 29,h8h6 c4g8 f8e7 g1g7 e7f6 g8f7,1710,endgame exposedking long mate matein3
dV5Jv,4k3/p1R3pQ/1p3p1p/1q2p3/4PnPP/1P1r1PK1/P7/8 b - - 9 38,f4e6 h7g8 e6f8 g8f7 e8d8 f7e7,1636,endgame exposedking fork long mate matein3 trianglemate
Ashyz,2r1b1k1/1pq1bp1p/p1n1pBp1/4P3/P3R2Q/2Pr1N2/5PPP/R5K1 b - - 1 20,c8d8 h4h7 g8h7 e4h4 h7g8 h4h8,1845,attraction kingsideattack long mate matein3 middlegame operamate sacrifice
Ef3Xh,5rkb/5p2/2p2PpQ/7p/1r2N2R/8/PPP1q2P/1K4R1 b - - 5 31,b4e4 g1g6 f7g6 h6g6 h8g7 g6g7,1771,long mate matein3 middlegame sacrifice
flDD5,r5k1/p3qpp1/1pn3P1/2p3R1/P7/B1P4Q/2P1r1PP/5RK1 b - - 0 24,e7g5 h3h7 g8f8 f1f7 f8e8 h7g8,1762,kingsideattack long mate matein3 middlegame
0OyNe,7k/p6p/1p4p1/2pB1bP1/2Pb1BP1/r7/6K1/5R2 b - - 2 36,f5g4 f4e5 d4e5 f1f8 h8g7 f8g8,1829,clearance endgame long mate matein3 operamate sacrifice
Jq5Yl,5r2/p3k1bp/1pQp2p1/8/3Pp1q1/2P1P2b/PP1B1RPP/5RK1 w - - 5 23,g1h1 h3g2 f2g2 f8f1 g2g1 f1g1,1778,deflection fork long mate matein3 middlegame
byO2h,5R2/pp2r3/2p1r1kp/8/4pp1P/5P2/PPP5/2K3R1 b - - 3 30,g6h5 f8f5 h5h4 g1g4 h4h3 f5h5,1791,endgame long mate matein3 rookendgame
tkv09,r4r1k/2p3p1/4R1P1/3Q4/3P4/1P5q/p1P5/K3R3 w - - 1 32,e1h1 f8f1 e6e1 f1e1 h1e1 h3c3,1652,endgame exposedking long mate matein3
BRuZ8,r4r1k/1pR5/p3pp1P/3b4/3p4/6Q1/PqP1KPP1/7R b - - 1 27,f8g8 g3g7 g8g7 h6g7 h8g8 h1h8,1683,advancedpawn doublecheck exposedking long mate matein3 middlegame sacrifice
EstZ4,2rr2k1/p4ppp/1bB2q2/8/Q3b3/8/PP3PPP/1RB2RK1 w - - 0 19,a4e4 f6f2 f1f2 d8d1 e4e1 d1e1,1711,kingsideattack long mate matein3 middlegame pin sacrifice
ei00n,N2kr3/pp1n2p1/2pb3p/6PQ/4Nq1P/3P3b/PPP5/1K2R3 b - - 5 25,h6g5 h5e8 d8e8 e4d6 e8f8 e1e8,1638,attraction discoveredcheck doublecheck exposedking long mate matein3 middlegame
CnmEI,r3q2k/pR5p/6p1/2pB1rB1/2Pnp3/4Q3/P4PPP/6K1 b - - 0 23,a8b8 b7h7 h8h7 e3h3 h7g7 h3h6,1866,attraction kingsideattack long mate matein3 middlegame sacrifice
im0Il,b2kr3/7p/2qP1p2/1pp5/2N3Q1/2PP4/1P4PP/2B2B1K w - - 0 29,g4f5 c6g2 f1g2 e8e1 f5f1 e1f1,1802,fork long master mate matein3 middlegame pin sacrifice
T3yga,2k5/PRp2p2/2npq3/P3p3/2P1P3/2NP3p/4QP1n/1R4rK w - - 0 31,h1g1 e6g6 e2g4 g6g4 g1h2 g4g2,1733,kingsideattack long mate matein3 middlegame
wCP0B,7k/1p2b2r/p2p1q2/2pPp3/P3PrBP/1P3P1K/5QR1/6R1 w - - 3 34,h4h5 h7h5 g4h5 f4h4 f2h4 f6h4,1635,exposedking fork long mate matein3 middlegame sacrifice
DLKEC,r1q2rn1/pppb2bk/3p4/6QN/2B1P3/2P4P/PP4P1/R3R1K1 b - - 2 23,g7h6 c4g8 f8g8 h5f6 h7h8 g5h6,1675,deflection exposedking fork long mate matein3 middlegame
6Bs4d,8/2R2pk1/5P2/6K1/8/7P/p7/r7 b - - 0 54,g7g8 g5h6 a1e1 c7c8 e1e8 c8e8,1621,endgame long master mate matein3 rookendgame
OOuaX,8/5pP1/8/6P1/8/1p6/p1k3P1/K7 w - - 2 51,g7g8q b3b2 a1a2 b2b1q a2a3 b1b3,1738,advancedpawn endgame exposedking long mate matein3 promotion queenendgame
qMdE0,6k1/r1p2ppp/3b3B/5q2/3p4/5P2/1P3PQP/4R1K1 b - - 1 26,d6f8 g2g7 f8g7 e1e8 g7f8 e8f8,1886,endgame long master mate matein3 operamate sacrifice
MC4AV,3r3r/p1p1kpQ1/2b1qN2/2p1P3/6R1/6P1/PP3PP1/4R1K1 w - - 4 30,g4f4 h8h1 g1h1 e6h3 h1g1 h3g2,1807,attraction kingsideattack long mate matein3 middlegame pin sacrifice
yVsHs,r2k3r/bpp2Qp1/p6p/4q3/1PB1P3/P7/5PPP/3R2K1 b - - 2 19,d8c8 f7d7 c8b8 d7d8 h8d8 d1d8,1646,backrankmate long mate matein3 middlegame sacrifice
txz1n,5rk1/q6p/4NP2/3pp3/6Q1/P7/1rp2PPP/5RK1 b - - 1 29,g8h8 g4g7 a7g7 f6g7 h8g8 g7f8q,1618,advancedpawn endgame fork long mate matein3 promotion
RiBGl,2k1r2r/pp4R1/2p1p3/3p2p1/2PPn1Q1/1Pq1P3/P5P1/2B2RK1 b - - 7 30,h8h4 g4e6 e8e6 f1f8 e6e8 f8e8,1629,long mate matein3 middlegame queensideattack sacrifice
zqn88,r5k1/1b3pbn/6p1/6Pp/1q2PQ1P/2p1B3/2B4R/NK3R2 w - - 1 31,a1b3 a8a1 b1a1 b4a3 a1b1 a3b2,1668,attraction exposedking long mate matein3 middlegame pin queensideattack sacrifice
Injl5,r1bq1r1k/p1pnN1bp/1p3nB1/6N1/2P5/8/PP2QPPP/R3K2R b KQ - 0 15,h7g6 e7g6 h8g8 e2e6 f8f7 e6f7,1647,exposedking fork long mate matein3 middlegame
gONhA,2r1r1kR/3b1pb1/3pp1p1/qp1N4/3NP1P1/P3QP2/P1P5/2K4R b - - 1 25,g7h8 h1h8 g8h8 e3h6 h8g8 d5f6,1654,attraction kingsideattack long mate matein3 middlegame sacrifice
QsxpO,3r4/pB3pk1/1b3q1p/8/1P6/P5Pp/2Q2P1P/5RK1 w - - 0 31,c2e4 f6f2 f1f2 d8d1 e4e1 d1e1,1686,endgame long mate matein3 pin sacrifice
UJ5EI,8/p1pk1R2/1bpp2q1/4p3/2Q1b2B/2Pr2P1/1P6/1K6 b - - 1 43,d7c8 c4a6 c8b8 f7f8 g6e8 f8e8,1681,long mate matein3 middlegame
bdfT0,6r1/3k2qp/P2p1p2/3P1P1Q/8/5p1P/1PP3rK/5BR1 w - - 0 31,f1g2 g7g3 h2h1 f3g2 g1g2 g3g2,1786,advancedpawn endgame long mate matein3
jO597,7r/3Q4/5rp1/pp1B2k1/4Pb2/qP1R1p2/5P2/4K2R w - - 4 41,h1h8 a3c1 d3d1 f4d2 e1f1 c1d1,1762,deflection long mate matein3 middlegame
EvhKr,8/2p2p2/1p4pk/p7/8/2Q2PK1/qP6/8 b - - 1 41,a2e6 c3h8 h6g5 h8h4 g5f5 h4f4,1841,endgame long mate matein3 queenendgame swallowstailmate
a7OL0,5rk1/p4p1p/3p1Qp1/1pqB1b2/2P5/1P1p2P1/P4P1P/4R1K1 b - - 1 21,b5c4 d5f7 f8f7 e1e8 f7f8 f6f8,1802,endgame kingsideattack long mate matein3 sacrifice
CRTx0,7k/3Q1ppp/3B4/1pNqp3/8/7P/2R1nPP1/r6K w - - 8 31,h1h2 a1h1 h2h1 d5d1 h1h2 d1g1,1642,attraction fork long mate matein3 middlegame sacrifice
Rez7T,r1b1k1nr/1pp2ppp/p2pq3/4P3/1bPQ4/2N5/PP1B1PPP/2KR1B1R b kq - 1 10,d6e5 d4d8 e8d8 d2g5 d8e8 d1d8,1864,attraction discoveredcheck doublecheck long mate matein3 opening operamate sacrifice
JfsvX,3k4/p1p4R/2Pp3p/3K4/4P3/8/2r5/1r6 b - - 2 40,a7a5 d5e6 b1f1 h7h8 f1f8 h8f8,1680,endgame long mate matein3 rookendgame
eHGTn,4k2r/4bpp1/3p4/B1p4n/2P1P2p/1Q3BqP/6P1/6K1 b k - 2 27,h5f4 b3b5 e8f8 b5b8 e7d8 b8d8,1888,long mate matein3 middlegame
bSgVD,7Q/8/5ppk/7p/2B1p1n1/6P1/5PKP/1q6 b - - 3 38,h6g5 h2h4 g5f5 h8c8 f5e5 c8c5,1866,endgame long mate matein3
CU7j1,3r1k2/p1Q2ppp/3r3q/3b4/7P/6P1/P1P2PB1/4RRK1 b - - 0 23,d5g2 c7e7 f8g8 e7e8 d8e8 e1e8,1815,backrankmate long mate matein3 middlegame sacrifice
r2H40,r4rk1/pRR5/3pp2p/6pQ/N3Pq2/5p2/PP4PK/8 w - - 2 24,g2g3 f4d2 h2h3 d2g2 h3g4 f8f4,1691,epaulettemate long mate matein3 middlegame pin
0ndP4,3r1rk1/1b4p1/p3p1pp/1p2P3/2pq4/P1R5/1PQ2PPP/1B3RK1 w - - 0 22,c2g6 d4f2 f1f2 d8d1 f2f1 d1f1,1609,clearance kingsideattack long mate matein3 middlegame sacrifice
OY3CD,1r5k/3R1Qpp/5p2/5n2/4q3/P1P2N1P/2P2PP1/6K1 w - - 3 29,f3d4 b8b1 g1h2 e4f4 g2g3 f4f2,1608,endgame long mate matein3
qHOXL,3B4/5pkp/6p1/3p2Pn/3P3P/1P3PK1/1r2r3/3R2R1 w - - 1 28,g3g4 e2g2 g1g2 b2g2 g4h3 h5f4,1799,cornermate endgame long mate matein3
RFVWx,7r/1pq1bkpr/4p1p1/p2p4/3B2P1/2P3N1/PPQ2PP1/R3R1K1 w - - 2 23,c2e2 h7h1 g3h1 c7h2 g1f1 h2h1,1619,deflection kingsideattack long mate matein3 middlegame sacrifice
LPYE7,4k3/1pp2R1N/p7/3P4/P6n/1B4p1/1PP3r1/7K w - - 3 35,f7g7 g2h2 h1g1 h4f3 g1f1 h2f2,1820,endgame exposedking long mate matein3 vukovicmate
eNNlR,r4k1B/2q2p1p/3R1Qp1/1B1Np3/1p2P1b1/8/PPPn3P/1K5R w - - 5 21,b1a1 a8a2 a1a2 c7a5 b5a4 a5a4,1682,anastasiamate attraction fork long mate matein3 middlegame sacrifice
fT6I6,6qk/ppp2r1n/2bp3R/6P1/2PQ1p2/4r3/P7/5K1R b - - 2 36,g8g7 h6h7 h8g8 h7h8 g7h8 d4h8,1756,exposedking fork long mate matein3 middlegame pin xrayattack
peyHb,8/6p1/4p2p/3p1k1Q/4qP2/P5P1/5K1P/8 b - - 7 44,g7g5 h5f7 f5g4 h2h3 g4h3 f7h5,1769,attraction endgame long mate matein3 queenendgame
ZsCzR,8/k6R/8/K2p4/1P6/8/8/3r4 b - - 3 53,a7a8 a5b6 d1c1 h7h8 c1c8 h8c8,1702,endgame exposedking long mate matein3 rookendgame
LeVIu,8/5Q2/3p4/p2B2k1/P2bP1p1/6P1/6KP/2q5 w - - 4 47,h2h4 g4h3 g2h2 c1g1 h2h3 g1h1,1849,enpassant endgame long mate matein3
80iFY,4k2N/1q1rb1pp/p1p1Q3/8/5B2/2P5/PP3PPP/2K5 b - - 0 22,b7b5 e6f7 e8d8 f7g8 e7f8 g8f8,1644,endgame exposedking long master mastervsmaster mate matein3
rmA1i,6r1/8/4R3/1pBpPn2/5k2/2Pb1P2/5K2/8 b - - 2 42,f5e3 c5e3 f4f5 e6f6 f5e5 e3d4,1741,endgame long mate matein3
mRpwq,8/1pr2kp1/p4p1p/8/P4KPP/1Pr1P3/2PRR3/8 w - - 1 36,e3e4 g7g5 h4g5 h6g5 f4f5 c3f3,1839,endgame long mate matein3 rookendgame
sShGE,2kr3r/ppp2p1p/2nq4/2b1p1pn/4P3/P1PP1R2/1P2B1PP/RNB2Q1K w - - 2 13,f3f7 h5g3 h2g3 d6h6 e2h5 h6h5,1642,kingsideattack long mate matein3 middlegame sacrifice
WW8XV,r4r2/1pp2p1k/p1n2R1p/6pN/2P3b1/P1B5/1P4K1/7R b - - 1 30,c6e7 f6h6 h7h6 h5f4 g4h3 h1h3,1735,discoveredattack discoveredcheck long mate matein3 middlegame pillsburysmate sacrifice
BEvzv,1r1r2k1/1pQbRpp1/p1p2q1p/2Pp4/6P1/3B4/P4P1P/4R1K1 b - - 3 24,d7g4 c7d8 b8d8 e7e8 d8e8 e1e8,1766,kingsideattack long mate matein3 middlegame sacrifice
fR9ix,8/1p6/2p1r3/p2p1pkp/P2Pr2P/1P2PRP1/4R1K1/8 b - - 0 40,g5g4 e2f2 f5f4 f3f4 e4f4 f2f4,1838,endgame long mate matein3 quietmove rookendgame
1wzbN,6rk/pp4qp/3b1N2/7Q/3PBP2/4P2R/PPr2KPP/8 w - - 11 31,e4c2 g7g2 f2e1 d6b4 e1d1 g2f1,1669,long mate matein3 middlegame
Wby2w,r4rk1/1p3p2/2p3p1/4q2p/P1P1NnnP/1B3Q2/5PP1/2R1R1K1 w - - 0 26,e4g5 f4e2 e1e2 e5h2 g1f1 h2h1,1691,clearance fork long mate matein3 middlegame sacrifice
sZOIy,6k1/7p/p5pQ/2B1p2P/1P5q/5pR1/P4P1K/3r4 w - - 3 43,g3h3 d1h1 h2h1 h4h3 h1g1 h3g2,1665,attraction deflection endgame exposedking long mate matein3 pin
Q2zv1,3r2k1/1Q4p1/5p1p/P3n1qn/2N1P3/5R1P/5PPK/1N6 w - - 1 33,f3f5 e5g4 h3g4 g5h4 h2g1 d8d1,1793,long master mate matein3 middlegame sacrifice
gYHsH,r3k2r/ppqn1pp1/2p1p3/2Pp4/3P3b/2N1PB2/PP3PP1/R2Q1RK1 w kq - 0 15,c3e2 c7h2 g1h2 h4f2 f3h5 h8h5,1753,deflection discoveredattack discoveredcheck kingsideattack long mate matein3 middlegame pillsburysmate sacrifice
jLjgQ,r4nk1/p4pp1/2p4r/3p1B2/3P2bq/4P1N1/P1Q2PP1/1R3RK1 w - - 4 23,f1c1 h4h2 g1f1 h2h1 g3h1 h6h1,1656,kingsideattack long mate matein3 middlegame pillsburysmate sacrifice
PArgC,4N3/p3R1pk/7p/5p1P/5q2/2pp1N2/b4PP1/6K1 b - - 1 33,f4g4 e8f6 h7h8 e7e8 a2g8 e8g8,1676,arabianmate endgame long mate matein3 pin
tOfAO,5r1k/4pp1p/pq1p3N/1p1Pr3/6Q1/8/PP4PP/2R4K b - - 3 27,b6e3 h6f7 f8f7 c1c8 f7f8 c8f8,1697,endgame long mate matein3 sacrifice
7ZrGm,Q7/p5nk/5r2/1p6/2p5/2P3KP/PP3r2/R7 w - - 4 39,a1e1 g7h5 g3h4 f2f4 h4h5 f6f5,1711,endgame long mate matein3 sacrifice
VYQGW,r1b1r3/pp4pk/5b1p/2qppP1Q/3pP3/8/P1P3RP/6RK b - - 1 26,c8d7 g2g7 f6g7 h5g6 h7h8 g6g7,1719,long mate matein3 middlegame sacrifice
pQnP1,r1b2k1r/pp3ppp/1q2p3/1NnpP3/5P1Q/P1P5/2B2BPP/5nK1 b - - 3 21,b6b5 h4d8 b5e8 f2c5 f8g8 d8e8,1635,deflection long mate matein3 middlegame
W7t16,k1b5/1p3p1p/3Q1p1b/3B4/8/3P2PP/PPP1q2K/RN6 w - - 1 24,h2h1 e2f1 h1h2 f1h3 h2g1 h6e3,1621,balestramate exposedking long mate matein3 middlegame
yogOr,rn3r2/pp3kpp/2pBbn2/8/2P4N/3P1Q2/Pq5p/RN3R1K b - - 0 16,f8e8 f3h5 f7g8 h5e8 f6e8 f1f8,1829,deflection long mate matein3 middlegame operamate pin sacrifice
68mxW,1r5k/p3q1p1/r6p/4p2P/2p1B1P1/P1Pp1P2/KP1Q4/1R2R3 w - - 1 37,d2d1 b8b2 b1b2 e7a3 a2b1 a3a1,1749,long mate matein3 middlegame sacrifice
oIG0P,4r1k1/1b3p1p/p3pBp1/1pbqP3/3N4/3R3Q/P4PPP/6K1 b - - 2 28,c5d4 h3h7 g8h7 d3h3 h7g8 h3h8,1821,attraction kingsideattack long mate matein3 middlegame operamate sacrifice
XA8hN,1k2r2r/1p6/8/1p1P1Q2/1Pq5/P1b1B3/2P2PP1/1R1R1K2 w - - 3 28,f5d3 h8h1 f1e2 c4g4 f2f3 g4g2,1774,long mate matein3 middlegame
0lXOt,8/p4Rpk/5Q1p/3q4/6r1/1P6/P6P/2R3K1 w - - 1 33,g1f1 d5g2 f1e1 g4e4 e1d1 g2e2,1869,endgame exposedking long mate matein3
M6V40,r2q2rk/5p1p/p1pN1p2/1p6/4P3/1B3b2/PP3P1P/R2QR1K1 w - - 0 21,g1f1 g8g1 f1g1 d8g8 g1f1 g8g2,1784,attraction long mate matein3 middlegame sacrifice
adJko,r5r1/4qkbQ/2p1p1p1/8/5PP1/1p2P3/1BPP4/2KR3R w - - 0 21,h1h6 a8a1 b2a1 e7a3 a1b2 a3b2,1835,fork long mate matein3 middlegame sacrifice
MtcuS,r1bq2k1/pp4pp/2n2p2/3B2Q1/8/8/PB3PPP/4R1K1 b - - 0 17,g8h8 b2f6 g7f6 e1e8 d8e8 g5f6,1879,deflection long mate matein3 middlegame sacrifice
jzrIC,5R2/5Rk1/3Bp1p1/p2pP3/3qn3/6P1/1p4KP/2r5 b - - 5 40,g7h6 f8h8 h6g5 h2h4 g5g4 f7f4,1866,endgame long mate matein3
QyMW5,8/6p1/7p/8/8/1PQ1k2P/3p2PK/3qr3 b - - 17 53,e3f2 c3g3 f2f1 g3f4 d1f3 f4f3,1846,endgame long mate matein3
Gpqim,r5r1/1pp2ppk/1n1pq2p/p3p3/3PP3/1PP1Q3/1P4RR/1K6 b - - 0 27,e6b3 g2g7 g8g7 e3h6 h7g8 h6h8,1674,long mate matein3 middlegame sacrifice
f2Ags,r4rk1/1p4pp/8/pNpRQ1n1/2P1p2q/PP2P2b/5PP1/3R1B1K w - - 0 25,g2g3 h3g2 h1g2 h4h3 g2g1 g5f3,1762,attraction collinear discoveredcheck doublecheck exposedking kingsideattack long mate matein3 middlegame sacrifice
WLHGj,r1b1k2r/pppp1ppp/6q1/2bBP3/4nP2/8/PPP3PP/RNBQ1RK1 w kq - 1 12,g1h1 e4g3 h2g3 g6h6 d1h5 h6h5,1674,kingsideattack long mate matein3 opening sacrifice
Ijfg5,k6r/1p1r1ppp/p3p3/QP6/P3qP2/8/2R2P1P/2R3K1 b - - 4 26,h8d8 c2c8 d8c8 c1c8 a8a7 b5b6,1727,endgame long mate matein3 queensideattack
DpduM,1r6/5p1k/p2p2p1/3Pp3/4Q1P1/1qP4P/3R4/K6R w - - 0 33,h1h2 b3a3 d2a2 a3c1 e4b1 b8b1,1735,endgame exposedking long mate matein3
t8DGW,k1r4r/1R6/P4Qp1/P2pp2p/3pP3/2pP4/2q2PPP/5NK1 b - - 0 30,h8f8 b7a7 a8a7 f6b6 a7a8 b6b7,1855,attraction endgame exposedking long mate matein3 queensideattack sacrifice
ubO5x,4k3/4P1pp/4K3/4PN2/p7/8/1r6/8 b - - 1 46,b2b6 f5d6 b6d6 e5d6 a4a3 d6d7,1762,advancedpawn endgame long mate matein3
yYyRN,5r1k/2p2Nb1/2p1Q1P1/p2n4/5P2/1P5K/r7/8 b - - 2 35,h8g8 f7h6 g8h8 e6g8 f8g8 h6f7,1682,discoveredcheck doublecheck endgame exposedking long mate matein3 sacrifice
RCWte,r5k1/pp3ppp/2p4r/2P4b/3P4/1P3NBq/P2QBP2/3RR1K1 w - - 3 24,f3g5 h3h1 g1h1 h5f3 h1g1 h6h1,1756,attraction collinearmove discoveredcheck doublecheck kingsideattack long mate matein3 middlegame operamate sacrifice
35xAl,6k1/3n1r1p/p2p2pB/1ppP4/8/3P3P/q1P1Q1P1/5R1K b - - 0 24,a2d5 e2e8 d7f8 e8f8 f7f8 f1f8,1607,endgame long mate matein3 operamate xrayattack
yeuP2,3rk3/p4p2/4b3/2p1Q3/1bPNp3/1P2P3/P2q1PPP/R4K1R w - - 0 24,d4e6 d2d3 f1g1 d3d1 a1d1 d8d1,1730,backrankmate long mate matein3 middlegame sacrifice
SCeUd,8/1kpr3p/1pb2p2/4p1p1/6Pr/1R2QPK1/PR6/3q4 b - - 11 39,h4h1 b3b6 c7b6 e3b6 b7c8 b6b8,1657,long mate matein3 middlegame sacrifice
0MeIk,8/R6p/2r2k1n/3p1p1N/5P2/7P/6PK/8 b - - 3 34,f6g6 a7g7 g6h5 g7g5 h5h4 g2g3,1773,endgame long master mate matein3 sacrifice
KaZFW,8/Qp3ppk/4b2p/8/8/6P1/PPqr3P/1KR5 w - - 0 28,c1c2 d2d1 c2c1 e6f5 b1a1 d1c1,1662,backrankmate deflection endgame long mate matein3
QcENT,2rq2rk/p3R2p/2p2p2/5N2/P1Q4P/1P3n2/5KP1/4R3 b - - 1 31,f3e1 e7h7 h8h7 c4f7 g8g7 f7g7,1833,attraction long mate matein3 middlegame sacrifice
cooEP,2r2r2/1pq1bRk1/pn2p1pR/3pP1P1/3P3N/2P5/1P1B1Q1K/8 b - - 0 35,f8f7 h6h7 g7h7 f2f7 h7h8 h4g6,1810,attraction cornermate deflection long mate matein3 middlegame
OzBUP,Qnkr4/1p1r3p/2p3p1/8/4q3/2P1B3/P4PPP/RR4K1 w - - 6 20,e3a7 e4b1 a1b1 d7d1 b1d1 d8d1,1633,backrankmate long mate matein3 middlegame sacrifice
jAaB1,4r1kr/ppp3pp/8/1P6/2N3n1/1Q4K1/P4qPP/3RR3 w - - 3 24,g3g4 h7h5 g4h3 f2f5 g2g4 f5g4,1781,long mate matein3 middlegame
